,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price,prev_sold_year
463653,for_sale,3.0,2.0,0.08,Bloomfield,New Jersey,7003.0,,,334900.0,
463654,for_sale,3.0,2.0,0.18,Bloomfield,New Jersey,7003.0,,1962-08-26,419000.0,1962.0
463655,for_sale,3.0,2.0,0.11,Bloomfield,New Jersey,7003.0,,2002-09-11,489000.0,2002.0
463656,for_sale,3.0,3.0,0.07,Bloomfield,New Jersey,7003.0,,2017-11-21,439999.0,2017.0
463657,for_sale,3.0,2.0,0.09,Bloomfield,New Jersey,7003.0,,2018-07-20,400000.0,2018.0
463658,for_sale,5.0,2.0,,Bloomfield,New Jersey,7003.0,,2006-02-21,589000.0,2006.0
463659,for_sale,3.0,2.0,0.06,Bloomfield,New Jersey,7003.0,,,349000.0,
463660,for_sale,4.0,3.0,0.1,Bloomfield,New Jersey,7003.0,,2008-09-15,517000.0,2008.0
463661,for_sale,6.0,3.0,,Bloomfield,New Jersey,7003.0,,2021-08-30,599000.0,2021.0
463662,for_sale,3.0,2.0,0.12,Bloomfield,New Jersey,7003.0,,2017-10-06,524000.0,2017.0
463663,for_sale,3.0,2.0,0.17,Bloomfield,New Jersey,7003.0,,1976-07-16,499000.0,1976.0
463664,for_sale,3.0,1.0,0.08,Bloomfield,New Jersey,7003.0,,1989-10-24,350000.0,1989.0
463665,for_sale,2.0,2.0,0.07,Bloomfield,New Jersey,7003.0,,2015-10-16,425000.0,2015.0
463666,for_sale,5.0,3.0,0.13,Bloomfield,New Jersey,7003.0,2371.0,2018-06-12,749000.0,2018.0
463667,for_sale,4.0,3.0,0.11,Bloomfield,New Jersey,7003.0,,2015-08-24,589000.0,2015.0
463668,for_sale,6.0,3.0,0.07,Bloomfield,New Jersey,7003.0,,2016-10-05,449900.0,2016.0
463669,for_sale,3.0,2.0,0.12,Bloomfield,New Jersey,7003.0,,1999-09-08,489000.0,1999.0
463670,for_sale,3.0,3.0,0.09,Bloomfield,New Jersey,7003.0,1232.0,2018-10-03,385000.0,2018.0
463671,for_sale,3.0,2.0,0.12,Bloomfield,New Jersey,7003.0,,2016-11-23,550000.0,2016.0
463672,for_sale,3.0,2.0,0.22,Bloomfield,New Jersey,7003.0,,,514900.0,
463673,for_sale,3.0,2.0,0.12,Bloomfield,New Jersey,7003.0,,2000-06-05,429000.0,2000.0
463674,for_sale,2.0,4.0,,Bloomfield,New Jersey,7003.0,,,370000.0,
463675,for_sale,6.0,2.0,,Bloomfield,New Jersey,7003.0,,,589900.0,
463676,for_sale,2.0,1.0,,Bloomfield,New Jersey,7003.0,,,215000.0,
463677,for_sale,3.0,2.0,0.08,Bloomfield,New Jersey,7003.0,,2014-04-07,379900.0,2014.0
463678,for_sale,4.0,3.0,0.12,Bloomfield,New Jersey,7003.0,,2005-02-10,392000.0,2005.0
463679,for_sale,4.0,3.0,0.39,Fairfield Twp,New Jersey,7004.0,2700.0,,350000.0,
463680,for_sale,3.0,1.0,0.29,Fairfield,New Jersey,7004.0,,,319900.0,
463681,for_sale,3.0,2.0,0.36,Fairfield,New Jersey,7004.0,,,599000.0,
463682,for_sale,3.0,2.0,0.14,Fairfield,New Jersey,7004.0,,2018-02-09,420000.0,2018.0
463683,for_sale,3.0,3.0,0.55,Fairfield,New Jersey,7004.0,2728.0,2018-07-25,764900.0,2018.0
463684,for_sale,4.0,3.0,0.36,Fairfield,New Jersey,7004.0,,1986-03-31,549900.0,1986.0
463685,for_sale,5.0,4.0,0.42,Fairfield,New Jersey,7004.0,,,694000.0,
463686,for_sale,4.0,3.0,0.51,Fairfield,New Jersey,7004.0,2006.0,,464900.0,
463687,for_sale,2.0,2.0,,Fairfield,New Jersey,7004.0,,,455000.0,
463688,for_sale,2.0,3.0,0.34,Fairfield,New Jersey,7004.0,,2017-08-29,570000.0,2017.0
463689,for_sale,3.0,2.0,0.17,Fairfield,New Jersey,7004.0,,2021-06-30,475000.0,2021.0
463690,for_sale,3.0,1.0,0.34,Fairfield,New Jersey,7004.0,,,499400.0,
463691,for_sale,3.0,2.0,0.24,Fairfield,New Jersey,7004.0,,2005-08-29,459000.0,2005.0
463692,for_sale,4.0,3.0,0.72,Fairfield,New Jersey,7004.0,,,549000.0,
463693,for_sale,,,,Fairfield,New Jersey,7004.0,,,1200.0,
463694,for_sale,3.0,5.0,0.08,Fairfield,New Jersey,7004.0,,,899900.0,
463695,for_sale,4.0,3.0,0.75,Fairfield,New Jersey,7004.0,,2016-02-23,699900.0,2016.0
463696,for_sale,4.0,4.0,0.34,Fairfield,New Jersey,7004.0,,,1095150.0,
463697,for_sale,,,,Fairfield,New Jersey,7004.0,,,849000.0,
463698,for_sale,,,0.25,Fairfield,New Jersey,7004.0,,,849000.0,
463761,for_sale,5.0,4.0,1.38,Rockaway,New Jersey,7005.0,6000.0,2016-09-01,899000.0,2016.0
463762,for_sale,3.0,1.0,0.14,Boonton,New Jersey,7005.0,,2018-11-29,355000.0,2018.0
463763,for_sale,3.0,2.0,0.28,Boonton,New Jersey,7005.0,,,289900.0,
463764,for_sale,,4.0,0.29,Boonton,New Jersey,7005.0,8512.0,,585000.0,
463765,for_sale,3.0,3.0,2.48,Boonton,New Jersey,7005.0,2080.0,,486000.0,
463766,for_sale,6.0,10.0,2.71,Boonton Township,New Jersey,7005.0,15000.0,2004-11-01,2699000.0,2004.0
463767,for_sale,2.0,3.0,2.48,Boonton,New Jersey,7005.0,,,449000.0,
463768,for_sale,3.0,3.0,0.87,Boonton Township,New Jersey,7005.0,1901.0,,499000.0,
463769,for_sale,2.0,1.0,2.37,Boonton Township,New Jersey,7005.0,,,399999.0,
463770,for_sale,4.0,4.0,2.54,Rockaway,New Jersey,7005.0,,2017-10-30,875000.0,2017.0
463771,for_sale,4.0,3.0,0.95,Boonton,New Jersey,7005.0,,2005-08-23,650000.0,2005.0
463772,for_sale,2.0,1.0,0.46,Boonton Township,New Jersey,7005.0,,,369000.0,
463773,for_sale,3.0,1.0,0.61,Boonton Township,New Jersey,7005.0,,2020-07-15,399900.0,2020.0
463774,for_sale,3.0,3.0,0.08,Boonton,New Jersey,7005.0,1377.0,2004-10-22,449999.0,2004.0
463775,for_sale,6.0,4.0,1.67,Boonton,New Jersey,7005.0,,2013-08-29,799900.0,2013.0
463776,for_sale,4.0,3.0,2.32,Rockaway,New Jersey,7005.0,2630.0,1994-09-29,699000.0,1994.0
463777,for_sale,5.0,3.0,0.17,Boonton,New Jersey,7005.0,2386.0,1998-07-07,465000.0,1998.0
463778,for_sale,3.0,2.0,0.43,Boonton Township,New Jersey,7005.0,,2020-01-14,474900.0,2020.0
463779,for_sale,3.0,2.0,0.28,Boonton,New Jersey,7005.0,1561.0,,525000.0,
463780,for_sale,2.0,3.0,3.51,Boonton,New Jersey,7005.0,,,499000.0,
463781,for_sale,4.0,3.0,0.34,Boonton,New Jersey,7005.0,,2015-02-11,669500.0,2015.0
463782,for_sale,3.0,2.0,0.15,Boonton,New Jersey,7005.0,,2012-06-28,449000.0,2012.0
463783,for_sale,7.0,4.0,12.0,Boonton Township,New Jersey,7005.0,2766.0,,1195000.0,
463784,for_sale,4.0,3.0,0.95,Boonton Township,New Jersey,7005.0,,1999-07-22,949900.0,1999.0
463785,for_sale,3.0,3.0,0.63,Boonton Township,New Jersey,7005.0,,2013-10-28,675000.0,2013.0
463786,for_sale,5.0,5.0,1.6,Boonton Township,New Jersey,7005.0,4241.0,2007-10-26,1189800.0,2007.0
463787,for_sale,3.0,2.0,0.4,Par Troy Hills Township,New Jersey,7005.0,,1999-12-22,470000.0,1999.0
463788,for_sale,3.0,1.0,0.69,Parsippany Troy Hills Township,New Jersey,7005.0,,1996-04-02,525000.0,1996.0
463789,for_sale,4.0,3.0,0.29,Boonton,New Jersey,7005.0,,2015-10-26,599000.0,2015.0
463790,for_sale,4.0,5.0,1.96,Montville Township,New Jersey,7005.0,3935.0,2006-06-12,999999.0,2006.0
463791,for_sale,4.0,3.0,0.28,Boonton Township,New Jersey,7005.0,2650.0,2020-04-28,678000.0,2020.0
463792,for_sale,4.0,3.0,2.06,Boonton Township,New Jersey,7005.0,,1998-04-01,789900.0,1998.0
463793,for_sale,3.0,4.0,1.63,Boonton Township,New Jersey,7005.0,3799.0,1986-04-26,1049000.0,1986.0
463794,for_sale,,,1.29,Montville Township,New Jersey,7005.0,,2021-07-12,349900.0,2021.0
463795,for_sale,,,21.0,Boonton Township,New Jersey,7005.0,,2010-06-21,450000.0,2010.0
463796,for_sale,,,,Par Troy Hills Township,New Jersey,7005.0,,2018-09-27,350000.0,2018.0
463797,for_sale,6.0,2.0,0.12,Boonton,New Jersey,7005.0,2600.0,,600000.0,
463798,for_sale,2.0,3.0,0.05,Parsippany Troy Hills Township,New Jersey,7005.0,,,609900.0,
463799,for_sale,4.0,3.0,0.21,Boonton,New Jersey,7005.0,2086.0,2020-11-09,595000.0,2020.0
463800,for_sale,3.0,3.0,0.87,Boonton Township,New Jersey,7005.0,,,560000.0,
463801,for_sale,5.0,5.0,5.15,Montville Township,New Jersey,7005.0,,,1799000.0,
463802,for_sale,5.0,4.0,1.56,Montville Township,New Jersey,7005.0,,,1399000.0,
463895,for_sale,2.0,3.0,0.02,Avenel,New Jersey,7001.0,,,339900.0,
463896,for_sale,3.0,2.0,0.19,Avenel,New Jersey,7001.0,1552.0,2021-08-02,335000.0,2021.0
463897,for_sale,3.0,2.0,,Avenel,New Jersey,7001.0,,1992-09-10,410000.0,1992.0
463898,for_sale,6.0,4.0,0.26,Avenel,New Jersey,7001.0,2456.0,,575000.0,
463899,for_sale,4.0,3.0,0.06,Bayonne,New Jersey,7002.0,,,413000.0,
463900,for_sale,,,0.69,Bayonne,New Jersey,7002.0,3528.0,2006-07-06,675000.0,2006.0
463901,for_sale,4.0,2.0,,Bayonne,New Jersey,7002.0,1496.0,,439999.0,
463902,for_sale,,,0.52,Bayonne,New Jersey,7002.0,,,5500000.0,
463903,for_sale,3.0,3.0,,Bayonne,New Jersey,7002.0,,2020-08-24,495000.0,2020.0
463905,for_sale,6.0,2.0,,Bayonne,New Jersey,7002.0,2457.0,2014-07-09,649000.0,2014.0
463906,for_sale,5.0,3.0,0.05,Bayonne,New Jersey,7002.0,1869.0,2016-08-24,599000.0,2016.0
463907,for_sale,,,0.52,Bayonne,New Jersey,7002.0,,1997-08-07,5500000.0,1997.0
463909,for_sale,6.0,5.0,0.06,Bayonne,New Jersey,7002.0,,2019-11-18,780000.0,2019.0
463910,for_sale,6.0,4.0,,Bayonne,New Jersey,7002.0,1800.0,1987-02-06,630000.0,1987.0
463911,for_sale,3.0,2.0,0.12,Bayonne,New Jersey,7002.0,1104.0,,1495000.0,
463912,for_sale,3.0,2.0,0.12,Bayonne,New Jersey,7002.0,,,1495000.0,
463913,for_sale,6.0,3.0,0.06,Bayonne,New Jersey,7002.0,,2003-05-28,769000.0,2003.0
463914,for_sale,,,0.06,Bayonne,New Jersey,7002.0,,,450000.0,
463915,for_sale,5.0,3.0,0.06,Bayonne,New Jersey,7002.0,,,635000.0,
463916,for_sale,5.0,3.0,0.15,Bloomfield,New Jersey,7003.0,,2015-12-09,470000.0,2015.0
463917,for_sale,5.0,3.0,0.32,Bloomfield,New Jersey,7003.0,2304.0,,475000.0,
463918,for_sale,2.0,3.0,2.24,Bloomfield,New Jersey,7003.0,1720.0,2016-08-15,365000.0,2016.0
463919,for_sale,3.0,1.0,0.17,Bloomfield,New Jersey,7003.0,,2004-05-28,299000.0,2004.0
463920,for_sale,3.0,2.0,0.11,Bloomfield,New Jersey,7003.0,,2008-04-30,350000.0,2008.0
463921,for_sale,5.0,3.0,0.48,Bloomfield,New Jersey,7003.0,,,649900.0,
463922,for_sale,4.0,3.0,0.08,Bloomfield,New Jersey,7003.0,,1991-10-16,428888.0,1991.0
463923,for_sale,2.0,2.0,0.09,Bloomfield,New Jersey,7003.0,1156.0,2005-10-06,499000.0,2005.0
463924,for_sale,4.0,2.0,0.13,Bloomfield,New Jersey,7003.0,,,435000.0,
463925,for_sale,3.0,2.0,0.08,Bloomfield,New Jersey,7003.0,1280.0,2020-10-26,425000.0,2020.0
463926,for_sale,1.0,1.0,0.27,Bloomfield,New Jersey,7003.0,,,249900.0,
463927,for_sale,4.0,3.0,0.11,Bloomfield,New Jersey,7003.0,,2002-11-19,450000.0,2002.0
463928,for_sale,3.0,2.0,0.08,Bloomfield,New Jersey,7003.0,,2022-02-01,385900.0,2022.0
463929,for_sale,3.0,2.0,0.11,Bloomfield,New Jersey,7003.0,1500.0,,459000.0,
463930,for_sale,6.0,4.0,0.11,Bloomfield,New Jersey,7003.0,2750.0,2022-02-18,585000.0,2022.0
463931,for_sale,,,0.09,Bloomfield,New Jersey,7003.0,,,1499000.0,
463932,for_sale,3.0,2.0,0.08,Bloomfield,New Jersey,7003.0,,2022-01-26,359000.0,2022.0
463933,for_sale,5.0,3.0,0.12,Bloomfield,New Jersey,7003.0,,2016-08-09,449988.0,2016.0
463934,for_sale,2.0,1.0,0.06,Bloomfield,New Jersey,7003.0,,1996-05-15,269900.0,1996.0
463935,for_sale,5.0,4.0,0.13,Bloomfield,New Jersey,7003.0,2100.0,2010-03-02,475000.0,2010.0
463936,for_sale,2.0,2.0,0.15,Bloomfield,New Jersey,7003.0,,2018-10-23,359000.0,2018.0
463937,for_sale,2.0,1.0,1.56,Bloomfield,New Jersey,7003.0,,2014-04-14,271000.0,2014.0
463938,for_sale,4.0,3.0,0.13,Bloomfield,New Jersey,7003.0,,2006-01-27,539999.0,2006.0
463939,for_sale,3.0,2.0,0.56,Bloomfield,New Jersey,7003.0,,,449000.0,
463940,for_sale,1.0,1.0,0.01,Bloomfield,New Jersey,7003.0,563.0,2016-06-22,176900.0,2016.0
463941,for_sale,2.0,2.0,0.19,Bloomfield,New Jersey,7003.0,,2004-06-09,419900.0,2004.0
463942,for_sale,5.0,3.0,0.06,Bloomfield,New Jersey,7003.0,19998.0,2015-05-07,475000.0,2015.0
463943,for_sale,4.0,2.0,0.2,Bloomfield,New Jersey,7003.0,1865.0,1994-01-14,449000.0,1994.0
463944,for_sale,3.0,2.0,0.14,Bloomfield,New Jersey,7003.0,,,419000.0,
463945,for_sale,6.0,2.0,0.12,Bloomfield,New Jersey,7003.0,,,699500.0,
463946,for_sale,6.0,5.0,0.27,Bloomfield,New Jersey,7003.0,,2014-09-17,850000.0,2014.0
463947,for_sale,2.0,3.0,,Bloomfield,New Jersey,7003.0,1709.0,2015-08-14,399000.0,2015.0
463948,for_sale,3.0,2.0,0.09,Bloomfield,New Jersey,7003.0,,,389000.0,
463949,for_sale,3.0,2.0,0.08,Bloomfield,New Jersey,7003.0,,1999-06-03,545000.0,1999.0
463950,for_sale,5.0,3.0,0.09,Bloomfield,New Jersey,7003.0,,1993-10-29,650000.0,1993.0
463951,for_sale,3.0,3.0,0.19,Bloomfield,New Jersey,7003.0,,2021-08-10,369900.0,2021.0
463952,for_sale,1.0,1.0,,Bloomfield,New Jersey,7003.0,,,176900.0,
463953,for_sale,3.0,4.0,0.06,Bloomfield,New Jersey,7003.0,,1997-05-14,650000.0,1997.0
463954,for_sale,4.0,2.0,0.17,Bloomfield,New Jersey,7003.0,1982.0,,579000.0,
463955,for_sale,3.0,2.0,0.14,Bloomfield,New Jersey,7003.0,,2016-08-05,459000.0,2016.0
463956,for_sale,3.0,3.0,0.11,Bloomfield,New Jersey,7003.0,,2016-07-26,395000.0,2016.0
463957,for_sale,6.0,5.0,0.17,Bloomfield,New Jersey,7003.0,,2003-08-25,699000.0,2003.0
463958,for_sale,3.0,2.0,0.09,Bloomfield,New Jersey,7003.0,,2014-07-25,559000.0,2014.0
463959,for_sale,3.0,2.0,0.07,Bloomfield,New Jersey,7003.0,,2020-04-22,450000.0,2020.0
463960,for_sale,4.0,3.0,0.11,Bloomfield,New Jersey,7003.0,,2013-02-20,475000.0,2013.0
463961,for_sale,5.0,3.0,0.06,Bloomfield,New Jersey,7003.0,,,449000.0,
463962,for_sale,3.0,2.0,0.08,Bloomfield,New Jersey,7003.0,1440.0,2018-06-14,424000.0,2018.0
463963,for_sale,5.0,2.0,0.09,Bloomfield,New Jersey,7003.0,,2016-10-24,599000.0,2016.0
463964,for_sale,3.0,2.0,0.17,Bloomfield,New Jersey,7003.0,1622.0,1991-05-07,635000.0,1991.0
463965,for_sale,2.0,2.0,0.09,Bloomfield,New Jersey,7003.0,,1988-08-11,419000.0,1988.0
463966,for_sale,3.0,3.0,0.14,Bloomfield,New Jersey,7003.0,,2017-06-12,645000.0,2017.0
463967,for_sale,4.0,4.0,0.16,Bloomfield,New Jersey,7003.0,1939.0,2020-02-24,650000.0,2020.0
463968,for_sale,4.0,2.0,0.12,Bloomfield,New Jersey,7003.0,2800.0,2021-03-24,675000.0,2021.0
463969,for_sale,3.0,2.0,0.14,Bloomfield,New Jersey,7003.0,,2006-08-02,479000.0,2006.0
463970,for_sale,6.0,4.0,0.1,Bloomfield,New Jersey,7003.0,,1991-02-11,585000.0,1991.0
463972,for_sale,5.0,3.0,0.08,Bloomfield,New Jersey,7003.0,1998.0,2005-04-19,499900.0,2005.0
463973,for_sale,4.0,2.0,,Bloomfield,New Jersey,7003.0,1720.0,2004-03-22,499900.0,2004.0
463974,for_sale,5.0,2.0,,Bayonne,New Jersey,7002.0,,2021-06-25,395000.0,2021.0
463975,for_sale,4.0,2.0,0.06,Bayonne,New Jersey,7002.0,,2006-01-17,395000.0,2006.0
463976,for_sale,1.0,1.0,0.59,Bayonne,New Jersey,7002.0,,,159900.0,
463977,for_sale,1.0,1.0,,Bayonne,New Jersey,7002.0,505.0,,169000.0,
463978,for_sale,4.0,2.0,0.04,Bayonne,New Jersey,7002.0,,2021-09-14,389000.0,2021.0
463979,for_sale,1.0,1.0,0.04,Bayonne,New Jersey,7002.0,400.0,,155000.0,
463980,for_sale,8.0,,0.18,Bayonne,New Jersey,7002.0,3800.0,,899000.0,
463981,for_sale,5.0,3.0,0.11,Bayonne,New Jersey,7002.0,2500.0,2016-10-05,728000.0,2016.0
463982,for_sale,1.0,1.0,,Bayonne,New Jersey,7002.0,1084.0,,210000.0,
463983,for_sale,6.0,3.0,0.03,Bayonne,New Jersey,7002.0,,,499000.0,
463984,for_sale,2.0,2.0,,Bayonne,New Jersey,7002.0,2200.0,,314999.0,
463985,for_sale,3.0,2.0,0.04,Bayonne,New Jersey,7002.0,,,389000.0,
463986,for_sale,7.0,3.0,0.06,Bayonne,New Jersey,7002.0,,2001-06-27,499900.0,2001.0
463987,for_sale,3.0,2.0,0.05,Bayonne,New Jersey,7002.0,2032.0,,449000.0,
463988,for_sale,3.0,2.0,0.05,Bayonne,New Jersey,7002.0,1322.0,2021-05-12,479000.0,2021.0
