,bed,bath,acre_lot,zip_code,house_size,prev_sold_date,price
4334,6.0,2.0,0.11,7407.0,1500.0,2016-08-18,599000.0
4337,4.0,2.0,0.17,7512.0,1880.0,2020-10-22,700000.0
4342,2.0,3.0,0.11,7834.0,1500.0,2017-12-14,395000.0
4346,5.0,2.0,0.07,7112.0,1500.0,2019-09-25,379900.0
4349,6.0,4.0,0.23,7501.0,2208.0,2021-03-18,599000.0
4356,3.0,2.0,0.08,7031.0,1500.0,2022-01-13,495000.0
4357,3.0,2.0,0.11,7111.0,1500.0,2019-04-25,150000.0
4360,2.0,1.0,0.17,7044.0,1500.0,2020-02-18,415000.0
4361,3.0,2.0,0.12,7834.0,1804.0,2016-06-06,575000.0
4368,3.0,2.0,0.08,7052.0,1500.0,2018-09-12,425000.0
4369,3.0,2.0,0.07,7524.0,1500.0,2019-09-05,155000.0
4374,4.0,3.0,0.12,7057.0,2332.0,2020-05-12,699000.0
4382,3.0,3.0,0.21,7508.0,1500.0,2020-01-28,520000.0
4387,1.0,1.0,0.11,7075.0,1500.0,2020-12-14,259900.0
4389,4.0,2.0,0.15,7660.0,1500.0,2021-06-21,699000.0
4396,3.0,2.0,0.08,7111.0,1500.0,2020-12-11,290000.0
4404,4.0,2.0,0.07,7071.0,1500.0,2019-12-10,399000.0
4410,4.0,3.0,0.07,7111.0,1500.0,2016-05-05,299900.0
4415,4.0,2.0,0.06,7522.0,1500.0,2017-12-13,299999.0
4421,3.0,2.0,1.38,7834.0,1612.0,2020-05-11,489000.0
4425,5.0,5.0,0.2,7028.0,1500.0,2018-08-28,1249000.0
4448,3.0,2.0,0.11,7052.0,1500.0,2017-08-22,300000.0
4452,3.0,3.0,0.06,7524.0,1500.0,2021-06-04,235000.0
4454,5.0,3.0,0.11,7029.0,1500.0,2018-06-14,530000.0
4457,4.0,3.0,0.15,7205.0,1500.0,2021-05-06,550000.0
4458,3.0,4.0,0.11,7046.0,1500.0,2016-09-28,649000.0
4461,6.0,3.0,0.06,7103.0,1500.0,2019-05-30,489900.0
4464,3.0,2.0,0.08,7070.0,1324.0,2020-07-08,439000.0
4465,5.0,2.0,0.06,7501.0,1500.0,2019-01-07,339000.0
4470,5.0,2.0,0.07,7055.0,1500.0,2020-09-08,539000.0
4474,3.0,4.0,0.1,7031.0,1500.0,2021-06-09,683800.0
4477,4.0,3.0,0.52,7950.0,1500.0,2019-09-24,635000.0
4478,4.0,3.0,0.15,7424.0,1308.0,2021-06-03,469000.0
4492,4.0,3.0,0.11,7106.0,1500.0,2020-08-20,350000.0
4495,2.0,2.0,0.11,7044.0,1500.0,2018-08-16,284999.0
4499,5.0,3.0,0.46,7035.0,1500.0,2017-05-03,450000.0
4503,2.0,2.0,0.11,7601.0,1500.0,2019-01-03,320000.0
4506,5.0,4.0,0.37,7043.0,1500.0,2017-03-30,989000.0
4507,3.0,2.0,0.19,7109.0,1500.0,2018-06-06,409000.0
4511,7.0,4.0,0.14,7508.0,1500.0,2022-01-20,550000.0
4519,5.0,4.0,0.11,7424.0,1500.0,2016-01-11,849000.0
4528,4.0,3.0,0.2,7514.0,1500.0,2021-12-15,529000.0
4531,4.0,2.0,0.06,7112.0,1500.0,2021-05-11,405000.0
4533,2.0,3.0,0.11,7052.0,1500.0,2018-03-06,425000.0
4534,4.0,2.0,0.4,7834.0,1500.0,2019-03-25,489000.0
4543,4.0,2.0,0.2,7041.0,1500.0,2021-10-12,849900.0
4550,2.0,3.0,11.96,7083.0,1500.0,2018-02-13,364900.0
4565,4.0,3.0,0.11,7083.0,1500.0,2021-07-12,629000.0
4575,3.0,3.0,0.1,7112.0,4400.0,2019-07-30,300000.0
4579,3.0,3.0,0.08,7083.0,1500.0,2021-07-21,479000.0
4581,3.0,2.0,2.54,7866.0,1500.0,2019-10-02,110000.0
4589,4.0,2.0,0.24,7039.0,1500.0,2017-10-06,597000.0
4601,4.0,2.0,0.19,7042.0,1500.0,2018-09-10,639000.0
4605,4.0,3.0,0.14,7052.0,1500.0,2017-06-14,650000.0
4607,2.0,3.0,0.11,7932.0,1500.0,2020-01-31,839900.0
4612,2.0,1.0,0.06,7111.0,1500.0,2022-01-06,198950.0
4614,6.0,5.0,0.18,7052.0,1500.0,2016-04-25,779000.0
4616,4.0,1.0,1.53,7885.0,1500.0,2018-02-05,425000.0
4620,4.0,5.0,0.32,7079.0,1500.0,2016-12-29,975000.0
4629,3.0,2.0,0.08,7111.0,1500.0,2022-01-21,293589.0
4633,5.0,3.0,0.09,7106.0,1500.0,2019-12-18,385000.0
4636,4.0,4.0,0.23,7028.0,1500.0,2017-12-07,949000.0
4641,5.0,3.0,0.03,7111.0,1500.0,2018-07-18,375000.0
4647,5.0,3.0,0.11,7506.0,2215.0,2018-03-07,649900.0
4648,4.0,4.0,0.06,7111.0,1500.0,2020-07-21,384900.0
4652,3.0,3.0,0.05,7950.0,1500.0,2017-08-29,540000.0
4656,7.0,4.0,0.11,7111.0,1500.0,2018-02-26,499000.0
4657,3.0,4.0,0.11,7866.0,2125.0,2019-03-19,525000.0
4658,5.0,5.0,0.34,7040.0,1500.0,2019-11-14,1200000.0
4668,4.0,4.0,0.27,7079.0,1500.0,2017-04-05,980000.0
4671,3.0,3.0,0.22,7901.0,1500.0,2018-05-30,1095000.0
4678,6.0,3.0,0.11,7112.0,1500.0,2018-08-29,399000.0
4682,5.0,2.0,0.06,7502.0,1500.0,2021-10-26,379000.0
4688,3.0,3.0,0.86,7508.0,1500.0,2021-12-06,515988.0
4693,5.0,3.0,0.24,7054.0,1500.0,2021-03-04,959900.0
4694,6.0,4.0,0.11,7109.0,1500.0,2017-01-09,844900.0
4696,7.0,5.0,0.06,7114.0,1500.0,2017-02-27,599000.0
4704,4.0,3.0,0.06,7108.0,1500.0,2019-09-24,350000.0
4707,1.0,1.0,0.09,7034.0,1500.0,2018-02-14,285000.0
4709,3.0,3.0,0.24,7661.0,1500.0,2016-10-07,750000.0
4711,3.0,2.0,0.09,7106.0,1500.0,2022-01-11,400000.0
4714,4.0,3.0,0.21,7940.0,1500.0,2017-03-23,849000.0
4745,3.0,3.0,0.62,7452.0,1758.0,2016-12-09,789000.0
4751,2.0,2.0,0.09,7083.0,1500.0,2017-03-24,379900.0
4752,2.0,2.0,6.5,7109.0,1500.0,2021-12-15,285000.0
4755,5.0,4.0,0.56,7046.0,1500.0,2021-06-16,2250000.0
4759,3.0,2.0,0.14,7052.0,1500.0,2017-01-03,535000.0
4763,3.0,3.0,0.14,7111.0,1500.0,2018-07-19,350000.0
4764,3.0,2.0,0.08,7111.0,1500.0,2018-04-24,310000.0
4776,3.0,3.0,0.1,7041.0,1500.0,2017-07-17,695000.0
4777,7.0,5.0,0.06,7103.0,3806.0,2018-05-21,689900.0
4783,7.0,4.0,0.06,7112.0,1500.0,2019-03-19,550000.0
4790,5.0,2.0,0.09,7205.0,1500.0,2021-01-11,299999.0
4793,5.0,5.0,0.29,7040.0,1500.0,2021-07-23,849000.0
4801,5.0,5.0,0.2,7928.0,1500.0,2021-09-28,1599900.0
4803,6.0,3.0,0.07,7103.0,2500.0,2021-01-07,399999.0
4804,3.0,4.0,0.33,7052.0,1500.0,2019-01-25,649000.0
4805,4.0,3.0,0.09,7106.0,1500.0,2022-01-03,469900.0
4806,4.0,3.0,0.06,7111.0,1500.0,2022-03-04,300000.0
4807,4.0,2.0,0.12,7040.0,1500.0,2016-12-02,699000.0
4810,5.0,4.0,0.2,7079.0,1500.0,2020-06-19,660000.0
4816,4.0,2.0,0.21,7866.0,1956.0,2017-08-10,489000.0
4822,3.0,2.0,0.29,7950.0,1500.0,2018-10-16,600000.0
4825,4.0,4.0,0.29,7079.0,2471.0,2018-06-04,975000.0
4832,2.0,4.0,0.05,7111.0,1500.0,2018-08-23,365000.0
4837,4.0,4.0,0.32,7052.0,1500.0,2016-10-14,850000.0
4839,4.0,4.0,0.25,7050.0,1500.0,2019-12-06,645000.0
4841,4.0,2.0,0.36,7927.0,1500.0,2020-10-19,499900.0
4846,5.0,4.0,0.17,7039.0,1500.0,2020-12-10,1349999.0
4849,5.0,2.0,0.08,7111.0,1312.0,2021-10-22,320000.0
4851,3.0,1.0,0.08,7111.0,1500.0,2022-01-18,248995.0
4858,4.0,4.0,0.17,7083.0,1500.0,2017-01-06,739000.0
4860,4.0,2.0,0.08,7112.0,1400.0,2021-02-02,450000.0
4864,4.0,2.0,0.17,7452.0,1500.0,2018-08-06,739000.0
4867,7.0,2.0,0.08,7112.0,1500.0,2018-02-08,459000.0
4882,3.0,2.0,0.06,7112.0,1500.0,2019-08-05,135000.0
4896,3.0,4.0,5.0,7901.0,2385.0,2020-12-31,849000.0
4902,4.0,3.0,0.15,7901.0,1500.0,2018-02-27,1050000.0
4907,2.0,3.0,0.93,7901.0,1500.0,2020-06-04,999999.0
4924,3.0,2.0,0.19,7083.0,1500.0,2021-02-24,549000.0
4928,3.0,2.0,0.17,7901.0,1500.0,2020-02-11,698500.0
4931,7.0,3.0,0.12,7112.0,1500.0,2018-02-01,324990.0
4933,3.0,2.0,0.11,7111.0,1500.0,2017-10-30,415000.0
4939,5.0,3.0,0.18,7928.0,1500.0,2021-12-10,999999.0
4941,5.0,4.0,0.17,7901.0,1500.0,2022-02-23,1175000.0
4945,2.0,1.0,0.17,7630.0,7501.0,2021-07-01,399000.0
4947,4.0,2.0,0.06,7050.0,1500.0,2022-01-26,249995.0
4948,3.0,2.0,0.1,7111.0,1500.0,2022-01-21,260000.0
4954,3.0,3.0,0.04,7050.0,1500.0,2019-07-24,599000.0
4960,3.0,2.0,0.06,7112.0,1500.0,2020-12-17,139900.0
4966,6.0,3.0,0.06,7106.0,1500.0,2017-07-17,335000.0
4972,3.0,2.0,0.14,7111.0,1500.0,2018-09-28,350000.0
4973,6.0,3.0,0.11,7108.0,2700.0,2020-12-08,499000.0
4982,4.0,3.0,0.08,7040.0,1500.0,2021-02-25,500000.0
4992,2.0,3.0,0.08,7083.0,1500.0,2018-09-21,349900.0
4993,3.0,2.0,0.11,7928.0,1500.0,2021-06-15,599000.0
4995,6.0,2.0,0.06,7111.0,1830.0,2020-11-19,375000.0
5015,4.0,3.0,0.09,7205.0,1500.0,2021-12-03,465000.0
5020,6.0,4.0,0.08,7205.0,3200.0,2019-05-10,699900.0
5021,3.0,2.0,0.2,7628.0,1500.0,2017-09-19,489000.0
5025,3.0,4.0,0.11,7481.0,1500.0,2021-09-27,850000.0
5027,3.0,1.0,0.03,7666.0,1500.0,2020-12-21,375000.0
5035,5.0,3.0,1.32,7641.0,1500.0,2017-11-17,1488000.0
5036,6.0,2.0,0.06,7108.0,1500.0,2020-04-29,399000.0
5043,6.0,3.0,0.08,7102.0,1500.0,2016-02-08,399000.0
5047,6.0,4.0,1.47,7834.0,1500.0,2020-12-15,724900.0
5048,2.0,3.0,11.96,7083.0,1420.0,2018-05-03,375000.0
5050,4.0,3.0,0.13,7083.0,1500.0,2016-09-13,539000.0
5053,3.0,2.0,0.11,7628.0,1500.0,2021-10-19,599000.0
5054,4.0,4.0,0.23,7043.0,1500.0,2021-06-03,1249000.0
5055,4.0,3.0,0.18,7039.0,3493.0,2017-08-24,1180000.0
5057,5.0,5.0,0.83,7039.0,1500.0,2019-06-03,1595000.0
5062,3.0,2.0,0.25,7901.0,1500.0,2019-08-30,799000.0
5069,5.0,5.0,0.26,7039.0,1500.0,2020-04-15,1240000.0
5075,5.0,3.0,0.06,7106.0,1500.0,2016-05-04,424900.0
5077,3.0,2.0,0.1,7901.0,1500.0,2017-05-22,625000.0
5081,3.0,3.0,0.06,7111.0,1500.0,2018-12-03,339000.0
5083,3.0,3.0,0.04,7114.0,1500.0,2016-11-30,343000.0
5085,5.0,2.0,0.11,7111.0,1500.0,2019-01-29,360000.0
5086,3.0,3.0,0.24,7039.0,1500.0,2018-11-15,639000.0
5087,4.0,4.0,0.17,7079.0,1500.0,2021-04-13,959000.0
5088,6.0,2.0,0.06,7111.0,1500.0,2019-12-23,350000.0
5090,5.0,3.0,0.09,7501.0,1500.0,2020-10-15,575000.0
5094,3.0,3.0,0.5,7630.0,1500.0,2016-08-11,645000.0
5101,3.0,2.0,0.03,7114.0,1500.0,2021-04-01,339000.0
5106,4.0,2.0,0.25,7866.0,1500.0,2018-11-05,499000.0
5107,4.0,4.0,0.14,7083.0,1500.0,2020-05-08,679000.0
5110,6.0,5.0,0.06,7104.0,1500.0,2019-03-22,725000.0
5111,5.0,3.0,0.21,7039.0,1500.0,2018-11-28,1150000.0
5116,3.0,4.0,0.11,7052.0,1500.0,2020-05-11,439900.0
5119,5.0,2.0,0.05,7108.0,1500.0,2018-01-03,299900.0
5121,4.0,4.0,0.14,7041.0,1500.0,2017-04-13,999999.0
5122,5.0,5.0,0.25,7078.0,1500.0,2017-02-09,2499000.0
5133,4.0,3.0,0.17,7054.0,1500.0,2019-10-08,879999.0
5144,2.0,2.0,0.11,7030.0,1144.0,2016-08-30,674999.0
5150,5.0,3.0,0.14,7033.0,1500.0,2018-07-16,600000.0
5152,4.0,2.0,0.18,7033.0,1500.0,2016-09-06,469900.0
5159,4.0,3.0,0.23,7033.0,2000.0,2019-06-20,540000.0
5161,3.0,1.0,0.09,7033.0,1500.0,2018-08-16,379000.0
5165,4.0,3.0,0.11,7033.0,1500.0,2018-09-20,510000.0
5167,4.0,3.0,0.11,7033.0,1500.0,2017-06-20,729000.0
5170,4.0,4.0,0.11,7033.0,1500.0,2020-06-05,849900.0
5171,4.0,4.0,0.11,7033.0,1500.0,2020-06-05,889900.0
5174,2.0,2.0,0.56,7885.0,1500.0,2017-04-17,254900.0
5178,4.0,2.0,0.2,7081.0,1500.0,2021-11-15,450000.0
5182,3.0,4.0,0.5,7866.0,1500.0,2017-12-21,439700.0
5192,3.0,1.0,0.1,7036.0,1500.0,2022-01-26,299950.0
5204,5.0,5.0,0.22,7039.0,1500.0,2020-03-10,1465000.0
5205,3.0,3.0,0.34,7039.0,1500.0,2019-09-27,799000.0
5210,3.0,2.0,0.09,7040.0,1500.0,2022-02-18,529000.0
5217,5.0,5.0,0.15,7041.0,1500.0,2018-07-27,1375000.0
5219,5.0,4.0,0.34,7041.0,1500.0,2021-11-03,1800000.0
5227,5.0,5.0,0.58,7044.0,1500.0,2017-06-07,1199000.0
5234,1.0,2.0,0.11,7030.0,942.0,2016-03-23,975000.0
5237,5.0,2.0,0.11,7030.0,2392.0,2020-03-17,2395995.0
5262,2.0,2.0,0.11,7047.0,1500.0,2017-10-23,439000.0
5263,4.0,1.0,0.07,7047.0,1500.0,2019-01-25,474999.0
5265,2.0,1.0,0.11,7047.0,911.0,2018-12-04,279000.0
5267,3.0,2.0,0.07,7047.0,1500.0,2016-12-05,469000.0
5285,3.0,2.0,0.1,7036.0,1500.0,2020-06-08,379000.0
5286,4.0,4.0,0.1,7036.0,1500.0,2017-10-23,599999.0
5294,3.0,3.0,0.08,7036.0,2200.0,2021-07-15,470000.0
5298,3.0,3.0,0.08,7036.0,1500.0,2021-07-15,470000.0
5299,5.0,3.0,0.14,7111.0,6098.0,2017-11-09,395000.0
5306,3.0,2.0,0.12,7110.0,1500.0,2020-05-19,435000.0
5307,5.0,5.0,0.23,7834.0,1500.0,2020-07-10,890000.0
5311,3.0,3.0,0.14,7083.0,1500.0,2021-06-04,599900.0
5312,4.0,2.0,0.08,7111.0,1500.0,2021-11-29,395000.0
5314,3.0,5.0,0.04,7039.0,3026.0,2017-09-27,719900.0
5328,2.0,3.0,0.11,7042.0,1700.0,2021-05-11,869000.0
5335,2.0,2.0,0.41,7044.0,1700.0,2020-03-19,364000.0
5339,1.0,1.0,0.11,7030.0,574.0,2018-05-10,499900.0
5340,2.0,2.0,0.11,7030.0,1500.0,2020-05-27,899000.0
5341,2.0,3.0,0.11,7030.0,1500.0,2017-01-24,995000.0
5350,1.0,1.0,0.11,7030.0,780.0,2017-08-18,660000.0
5354,3.0,4.0,0.36,7052.0,1500.0,2018-04-12,650000.0
5355,3.0,2.0,0.11,7052.0,1500.0,2018-07-02,275000.0
5356,2.0,2.0,0.16,7052.0,1500.0,2019-07-08,369000.0
5359,3.0,1.0,0.19,7052.0,1500.0,2019-01-08,419900.0
5363,4.0,2.0,0.52,7054.0,1500.0,2021-10-01,575000.0
5364,4.0,2.0,0.55,7054.0,1500.0,2021-09-28,699000.0
5368,4.0,4.0,0.14,7054.0,1500.0,2020-11-16,747500.0
5370,3.0,2.0,0.19,7054.0,1500.0,2020-10-14,369000.0
5373,6.0,3.0,0.06,7055.0,1500.0,2020-07-08,399000.0
5376,2.0,2.0,0.11,7055.0,1500.0,2020-10-06,235000.0
5383,3.0,2.0,0.06,7047.0,1500.0,2022-02-04,560000.0
5399,6.0,4.0,0.05,7047.0,1500.0,2017-08-29,499900.0
5403,6.0,3.0,0.07,7047.0,1500.0,2016-12-23,629000.0
5411,4.0,4.0,0.07,7047.0,1500.0,2017-08-03,725500.0
5422,3.0,2.0,0.22,7060.0,1500.0,2022-01-21,280000.0
5424,3.0,2.0,1.17,7042.0,1500.0,2021-08-05,900000.0
5430,4.0,2.0,0.09,7042.0,1500.0,2017-06-09,650000.0
5439,3.0,2.0,0.1,7036.0,1500.0,2021-04-27,399000.0
5440,2.0,2.0,0.1,7036.0,1500.0,2018-11-07,399000.0
5441,3.0,2.0,0.1,7036.0,1500.0,2019-08-08,559875.0
5453,4.0,3.0,0.1,7036.0,2024.0,2020-10-28,515000.0
5454,5.0,3.0,0.1,7036.0,2244.0,2019-11-15,499900.0
5455,1.0,1.0,0.02,7036.0,1500.0,2020-07-16,160000.0
5459,4.0,3.0,0.1,7036.0,1996.0,2017-04-28,420000.0
5461,5.0,3.0,0.1,7036.0,1998.0,2016-03-21,549900.0
5465,5.0,3.0,0.11,7036.0,1500.0,2018-04-17,730000.0
5466,3.0,1.0,0.1,7036.0,1500.0,2018-06-22,345000.0
5467,3.0,2.0,0.1,7036.0,1500.0,2021-06-02,475000.0
5471,3.0,2.0,0.1,7036.0,1500.0,2021-03-23,429900.0
5473,3.0,2.0,0.11,7036.0,2536.0,2021-06-08,699000.0
5476,3.0,3.0,0.1,7030.0,1500.0,2019-04-03,1099000.0
5478,1.0,1.0,0.11,7030.0,1500.0,2019-04-03,339500.0
5482,4.0,4.0,0.11,7030.0,1500.0,2016-03-11,2079000.0
5485,3.0,2.0,0.11,7030.0,1336.0,2018-07-10,915000.0
5490,1.0,1.0,0.11,7030.0,537.0,2017-05-09,423000.0
5493,1.0,1.0,0.11,7030.0,804.0,2020-03-13,619000.0
5494,2.0,1.0,0.11,7030.0,800.0,2017-05-12,585000.0
5495,3.0,3.0,0.11,7030.0,2317.0,2016-08-29,1530000.0
5496,3.0,2.0,0.11,7030.0,1800.0,2019-06-27,1749000.0
5501,2.0,3.0,0.11,7030.0,1393.0,2019-04-18,1550000.0
5502,2.0,2.0,0.11,7030.0,1460.0,2019-05-30,1495000.0
5512,3.0,4.0,0.29,7052.0,1500.0,2019-11-21,649000.0
5522,4.0,2.0,0.1,7065.0,1500.0,2020-12-04,424900.0
5524,2.0,2.0,0.1,7065.0,1500.0,2021-12-17,300000.0
5532,3.0,3.0,0.1,7065.0,1800.0,2017-11-13,474900.0
5533,3.0,2.0,0.1,7065.0,1500.0,2017-04-28,345000.0
5534,4.0,2.0,0.1,7065.0,1500.0,2016-01-27,419000.0
5536,4.0,1.0,0.13,7066.0,1500.0,2016-07-12,439000.0
5537,3.0,2.0,0.11,7066.0,1500.0,2021-05-12,399999.0
5538,3.0,1.0,0.14,7066.0,1263.0,2021-11-22,442000.0
5543,5.0,4.0,0.21,7066.0,1500.0,2021-03-15,899000.0
5544,4.0,3.0,0.25,7066.0,1500.0,2019-10-02,799900.0
5545,2.0,2.0,0.11,7066.0,1500.0,2022-02-23,300000.0
5548,2.0,2.0,0.14,7066.0,1500.0,2019-06-07,489000.0
5549,3.0,3.0,0.11,7066.0,1500.0,2017-02-15,574500.0
5551,3.0,3.0,0.15,7066.0,1500.0,2019-11-26,624900.0
5552,5.0,5.0,0.25,7066.0,3465.0,2021-08-20,1195000.0
5553,3.0,2.0,0.17,7066.0,1500.0,2019-04-17,575000.0
5556,5.0,3.0,0.19,7066.0,2800.0,2020-10-01,1075000.0
5559,5.0,5.0,0.34,7066.0,3820.0,2018-05-02,1250000.0
5560,5.0,5.0,0.15,7066.0,3020.0,2020-06-17,860000.0
5563,3.0,2.0,0.28,7066.0,1500.0,2021-11-08,550000.0
5569,3.0,3.0,0.12,7059.0,1500.0,2017-06-05,450000.0
5570,4.0,3.0,0.88,7059.0,2400.0,2021-07-02,600000.0
5572,3.0,3.0,0.23,7059.0,1500.0,2016-08-01,639000.0
5580,4.0,3.0,1.26,7059.0,2550.0,2019-04-04,849900.0
5585,3.0,1.0,3.49,7059.0,1500.0,2020-12-01,550000.0
5614,3.0,2.0,0.16,7060.0,1320.0,2020-09-21,275000.0
5624,6.0,3.0,0.31,7060.0,1500.0,2021-10-08,699999.0
5628,3.0,2.0,0.15,7060.0,1500.0,2021-12-13,399900.0
5633,5.0,3.0,0.26,7060.0,2100.0,2022-01-13,489000.0
5634,4.0,2.0,0.15,7060.0,1500.0,2021-04-07,395000.0
5636,3.0,2.0,0.1,7060.0,1668.0,2022-02-09,399500.0
5642,4.0,2.0,0.12,7060.0,1500.0,2016-05-09,415000.0
5643,4.0,2.0,0.11,7060.0,1912.0,2017-07-21,399990.0
5656,3.0,2.0,0.22,7069.0,1500.0,2016-08-02,450000.0
5667,7.0,5.0,1.38,7069.0,1500.0,2016-12-02,2295000.0
5670,2.0,4.0,0.2,7069.0,3000.0,2020-12-14,589000.0
5686,5.0,5.0,1.0,7069.0,1500.0,2021-02-08,1250000.0
5690,3.0,3.0,0.32,7052.0,1500.0,2021-08-02,635000.0
5691,3.0,3.0,0.13,7052.0,1637.0,2016-07-13,499999.0
5694,5.0,4.0,0.14,7071.0,1500.0,2019-07-29,799000.0
5696,5.0,3.0,0.11,7071.0,1500.0,2020-04-17,813000.0
5704,2.0,2.0,0.02,7065.0,1500.0,2021-12-15,315000.0
5713,6.0,4.0,0.2,7065.0,1500.0,2021-01-28,549000.0
5720,5.0,2.0,0.1,7065.0,1500.0,2018-09-04,450000.0
5725,3.0,2.0,0.1,7065.0,1180.0,2018-05-07,400000.0
5729,2.0,2.0,0.11,7065.0,1216.0,2020-10-27,370000.0
5738,2.0,2.0,0.02,7065.0,1500.0,2016-12-09,249500.0
5742,3.0,2.0,0.11,7065.0,1500.0,2019-12-30,460000.0
5745,4.0,5.0,0.3,7065.0,2621.0,2016-09-06,550000.0
5747,3.0,2.0,0.05,7065.0,1601.0,2020-09-23,359000.0
5748,4.0,2.0,0.1,7065.0,1500.0,2020-09-23,349500.0
5750,3.0,2.0,0.1,7065.0,1232.0,2021-01-20,340000.0
5756,4.0,3.0,0.14,7065.0,1500.0,2020-10-13,299900.0
5762,4.0,2.0,0.1,7065.0,1500.0,2016-05-04,378500.0
5763,2.0,2.0,0.11,7065.0,1126.0,2020-10-27,379000.0
5764,5.0,2.0,0.23,7065.0,1692.0,2017-12-19,490000.0
5765,3.0,2.0,0.11,7065.0,1032.0,2017-03-08,349000.0
5770,4.0,2.0,0.1,7065.0,1500.0,2019-11-07,425000.0
5771,2.0,1.0,0.37,7065.0,1500.0,2019-12-10,349900.0
5773,2.0,2.0,0.11,7065.0,1216.0,2020-10-27,425000.0
5778,5.0,5.0,1.43,7067.0,5552.0,2018-08-28,1450000.0
5780,3.0,3.0,0.06,7067.0,2295.0,2017-04-13,590000.0
5782,4.0,3.0,0.35,7067.0,2673.0,2017-01-18,650000.0
5783,3.0,3.0,0.18,7067.0,1500.0,2018-04-23,469000.0
5789,4.0,3.0,0.22,7067.0,2910.0,2019-06-17,839000.0
5794,4.0,3.0,0.23,7067.0,1500.0,2021-09-28,564000.0
5801,4.0,2.0,0.2,7076.0,1500.0,2018-10-23,469000.0
5807,4.0,2.0,0.25,7076.0,1500.0,2019-06-04,549000.0
5818,4.0,2.0,0.11,7076.0,1500.0,2018-02-13,559000.0
5820,3.0,2.0,0.39,7076.0,1500.0,2018-10-29,635000.0
5821,4.0,2.0,0.11,7076.0,1500.0,2020-09-23,599900.0
5833,3.0,3.0,0.28,7076.0,1500.0,2017-06-28,599900.0
5845,3.0,2.0,0.17,7077.0,1500.0,2018-07-09,439900.0
5848,6.0,5.0,0.37,7078.0,4785.0,2016-06-06,1998000.0
5852,5.0,5.0,0.45,7078.0,1500.0,2016-07-08,1899000.0
5856,3.0,2.0,0.13,7070.0,1500.0,2017-09-01,479000.0
5858,3.0,2.0,0.21,7080.0,2426.0,2018-03-14,549000.0
5860,4.0,3.0,0.2,7080.0,1500.0,2017-03-13,399900.0
5866,2.0,2.0,0.0,7080.0,1146.0,2018-05-03,359000.0
5872,4.0,3.0,0.14,7080.0,1500.0,2020-09-04,445000.0
5874,3.0,1.0,0.23,7080.0,1500.0,2021-08-26,299900.0
5876,3.0,1.0,0.14,7080.0,1500.0,2020-11-16,439900.0
5879,4.0,2.0,0.23,7080.0,1500.0,2021-08-31,429000.0
5882,4.0,2.0,0.24,7080.0,1500.0,2019-09-03,539900.0
5886,2.0,2.0,0.19,7080.0,1500.0,2021-12-02,389900.0
5893,4.0,2.0,0.21,7080.0,1500.0,2016-06-15,424900.0
5896,4.0,3.0,2.59,7080.0,2750.0,2022-01-11,679000.0
5897,2.0,2.0,0.0,7080.0,1500.0,2016-02-03,389999.0
5904,4.0,3.0,0.34,7081.0,1500.0,2020-10-02,835000.0
5908,4.0,4.0,0.26,7081.0,4015.0,2019-06-06,999000.0
5910,3.0,2.0,0.23,7081.0,1500.0,2017-03-06,693900.0
5912,3.0,2.0,0.17,7081.0,1500.0,2016-06-01,689000.0
5923,1.0,1.0,0.11,7087.0,861.0,2019-07-25,349999.0
5924,3.0,1.0,0.11,7011.0,1500.0,2017-07-10,159900.0
5930,2.0,2.0,0.11,7030.0,1500.0,2017-05-16,1000000.0
5931,1.0,1.0,0.11,7030.0,740.0,2016-12-23,565000.0
5933,5.0,3.0,0.18,7646.0,1500.0,2019-12-14,599000.0
5941,2.0,2.0,0.11,7086.0,1500.0,2020-01-28,1288888.0
5945,3.0,3.0,0.11,7086.0,1500.0,2018-09-28,1825000.0
5946,3.0,3.0,0.11,7086.0,1500.0,2018-10-23,1250000.0
5954,3.0,3.0,1.49,7059.0,3324.0,2020-06-23,699000.0
5965,3.0,2.0,0.11,7076.0,1500.0,2020-05-28,429999.0
5969,3.0,1.0,0.11,7076.0,1500.0,2020-09-29,319900.0
5971,5.0,2.0,0.18,7076.0,2100.0,2021-12-21,549000.0
5972,3.0,2.0,0.11,7076.0,1500.0,2019-01-15,515000.0
5975,4.0,2.0,0.11,7076.0,1500.0,2021-11-03,499900.0
5978,3.0,2.0,0.21,7076.0,1500.0,2019-03-26,540000.0
5986,4.0,5.0,0.22,7076.0,1500.0,2021-05-19,1080000.0
5991,5.0,3.0,1.01,7076.0,1500.0,2018-04-11,1099000.0
5999,5.0,5.0,0.36,7080.0,3238.0,2021-01-21,795000.0
6000,5.0,3.0,0.15,7080.0,2749.0,2021-03-15,590000.0
6001,4.0,3.0,0.29,7080.0,1500.0,2018-02-05,575000.0
6004,3.0,2.0,1.3,7080.0,1500.0,2016-09-27,459000.0
6006,4.0,3.0,0.23,7080.0,1500.0,2017-01-06,699000.0
6012,2.0,1.0,0.11,7080.0,1500.0,2016-09-29,299900.0
6019,3.0,2.0,0.16,7080.0,1500.0,2019-05-01,405000.0
6021,3.0,2.0,0.11,7080.0,1500.0,2017-04-27,435000.0
6022,5.0,3.0,0.23,7080.0,2919.0,2022-01-03,719900.0
6027,3.0,2.0,0.11,7080.0,1200.0,2021-10-12,414900.0
