,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price,prev_sold_year
61222,for_sale,3.0,2.0,0.36,Meriden,Connecticut,6450.0,1666.0,2010-01-28,335900.0,2010.0
61228,for_sale,3.0,3.0,0.38,Berlin,Connecticut,6037.0,1520.0,2005-03-01,359900.0,2005.0
61231,for_sale,2.0,1.0,,Cromwell,Connecticut,6416.0,938.0,2018-06-29,135000.0,2018.0
61234,for_sale,3.0,2.0,0.38,New Britain,Connecticut,6053.0,1238.0,2021-08-23,279900.0,2021.0
61235,for_sale,3.0,2.0,0.34,Wethersfield,Connecticut,6109.0,1544.0,1984-11-29,374900.0,1984.0
61237,for_sale,4.0,3.0,0.44,Rocky Hill,Connecticut,6067.0,2388.0,2008-02-04,419900.0,2008.0
61238,for_sale,3.0,2.0,0.3,West Hartford,Connecticut,6107.0,1569.0,,289900.0,
61242,for_sale,3.0,2.0,0.27,Newington,Connecticut,6111.0,1638.0,2006-04-10,369900.0,2006.0
61244,for_sale,4.0,2.0,0.22,New Britain,Connecticut,6053.0,1382.0,2020-08-03,220000.0,2020.0
61247,for_sale,1.0,1.0,,Cromwell,Connecticut,6416.0,713.0,2021-08-02,119900.0,2021.0
61252,for_sale,3.0,3.0,0.19,West Hartford,Connecticut,6107.0,2210.0,2009-04-28,424900.0,2009.0
61255,for_sale,4.0,3.0,1.12,East Hampton,Connecticut,6424.0,3017.0,,557400.0,
61258,for_sale,3.0,1.0,0.43,Middletown,Connecticut,6457.0,1086.0,,289900.0,
61259,for_sale,5.0,4.0,2.06,Rocky Hill,Connecticut,6067.0,4585.0,2018-10-16,925000.0,2018.0
61260,for_sale,3.0,2.0,0.26,New Britain,Connecticut,6053.0,1092.0,2019-12-19,249900.0,2019.0
61261,for_sale,2.0,2.0,,Rocky Hill,Connecticut,6067.0,1060.0,2021-11-15,189900.0,2021.0
61262,for_sale,4.0,3.0,0.46,Rocky Hill,Connecticut,6067.0,2870.0,2001-07-25,584900.0,2001.0
61263,for_sale,3.0,2.0,0.33,Meriden,Connecticut,6450.0,990.0,2017-06-27,239000.0,2017.0
61267,for_sale,2.0,1.0,,Meriden,Connecticut,6450.0,952.0,,184900.0,
61269,for_sale,3.0,3.0,3.15,Durham,Connecticut,6422.0,1912.0,2015-07-16,425000.0,2015.0
61279,for_sale,3.0,2.0,1.76,Colchester,Connecticut,6415.0,1008.0,2019-05-01,230000.0,2019.0
61284,for_sale,3.0,3.0,0.31,Newington,Connecticut,6111.0,1260.0,,249900.0,
61285,for_sale,4.0,3.0,0.71,Glastonbury,Connecticut,6073.0,2364.0,2019-05-01,520000.0,2019.0
61286,for_sale,3.0,2.0,1.49,Colchester,Connecticut,6415.0,1132.0,,299900.0,
61295,for_sale,3.0,3.0,4.36,Guilford,Connecticut,6437.0,2868.0,1987-01-05,628000.0,1987.0
61300,for_sale,1.0,1.0,,Middletown,Connecticut,6457.0,760.0,2011-07-27,125000.0,2011.0
61301,for_sale,2.0,2.0,1.0,Middletown,Connecticut,6457.0,1920.0,2017-05-01,349900.0,2017.0
61303,for_sale,3.0,2.0,0.45,Cromwell,Connecticut,6416.0,1107.0,2016-09-08,329900.0,2016.0
61305,for_sale,3.0,3.0,,Cromwell,Connecticut,6416.0,1708.0,2006-08-10,239900.0,2006.0
61308,for_sale,4.0,4.0,4.29,Guilford,Connecticut,6437.0,3233.0,2010-06-28,950000.0,2010.0
61310,for_sale,,,0.18,Portland,Connecticut,6480.0,,,296000.0,
61311,for_sale,3.0,2.0,16.29,East Hampton,Connecticut,6424.0,1606.0,2004-02-13,299900.0,2004.0
61312,for_sale,4.0,2.0,0.46,Glastonbury,Connecticut,6033.0,1462.0,2006-09-12,289900.0,2006.0
61315,for_sale,2.0,2.0,,Cromwell,Connecticut,6416.0,1368.0,2017-07-25,174900.0,2017.0
61329,for_sale,4.0,2.0,0.43,West Hartford,Connecticut,6107.0,1726.0,,425000.0,
61330,for_sale,3.0,1.0,0.27,New Britain,Connecticut,6053.0,1391.0,2019-06-10,220000.0,2019.0
61332,for_sale,3.0,2.0,0.28,Berlin,Connecticut,6037.0,1287.0,2002-09-11,259000.0,2002.0
61333,for_sale,1.0,1.0,,Wethersfield,Connecticut,6109.0,650.0,,92000.0,
61338,for_sale,3.0,2.0,0.15,New Britain,Connecticut,6053.0,1254.0,2010-05-12,205000.0,2010.0
61341,for_sale,3.0,1.0,0.17,New Britain,Connecticut,6053.0,884.0,2006-06-27,209900.0,2006.0
61345,for_sale,8.0,3.0,0.07,Middletown,Connecticut,6457.0,2700.0,,255000.0,
61348,for_sale,3.0,3.0,,Farmington,Connecticut,6032.0,1849.0,2012-08-30,410000.0,2012.0
61351,for_sale,3.0,2.0,0.35,Middletown,Connecticut,6457.0,1260.0,,276000.0,
61353,for_sale,2.0,1.0,0.08,Middletown,Connecticut,6457.0,857.0,2021-11-23,161000.0,2021.0
61355,for_sale,3.0,3.0,1.74,Durham,Connecticut,6422.0,1886.0,,230000.0,
61358,for_sale,4.0,2.0,0.13,Hartford,Connecticut,6106.0,1075.0,2019-03-13,190000.0,2019.0
61362,for_sale,4.0,1.0,0.49,Wethersfield,Connecticut,6109.0,1538.0,1993-04-01,214900.0,1993.0
61364,for_sale,3.0,2.0,0.08,West Hartford,Connecticut,6119.0,1138.0,,215000.0,
61371,for_sale,3.0,4.0,2.07,Haddam,Connecticut,6438.0,3475.0,2019-12-06,799000.0,2019.0
61372,for_sale,3.0,2.0,0.28,Meriden,Connecticut,6450.0,1238.0,2017-02-01,229900.0,2017.0
61373,for_sale,3.0,2.0,0.17,West Hartford,Connecticut,6110.0,1330.0,2017-06-22,269900.0,2017.0
61374,for_sale,4.0,4.0,4.3,Glastonbury,Connecticut,6033.0,3543.0,2007-05-17,739900.0,2007.0
61380,for_sale,3.0,2.0,0.18,Wethersfield,Connecticut,6109.0,1260.0,2018-12-03,249900.0,2018.0
61381,for_sale,3.0,3.0,0.42,West Hartford,Connecticut,6107.0,2209.0,2018-04-11,449900.0,2018.0
61382,for_sale,4.0,2.0,0.33,Newington,Connecticut,6111.0,1554.0,,324900.0,
61383,for_sale,3.0,3.0,0.94,Middletown,Connecticut,6457.0,1052.0,,269900.0,
61385,for_sale,3.0,2.0,0.27,West Hartford,Connecticut,6107.0,1604.0,,379000.0,
61386,for_sale,4.0,2.0,0.12,Hartford,Connecticut,6106.0,2300.0,,300000.0,
61390,for_sale,11.0,4.0,0.15,Hartford,Connecticut,6114.0,4158.0,,359900.0,
61396,for_sale,3.0,2.0,,Middletown,Connecticut,6457.0,1200.0,,84900.0,
61399,for_sale,2.0,2.0,0.7,Haddam,Connecticut,6441.0,1098.0,,215900.0,
61403,for_sale,2.0,1.0,,New Britain,Connecticut,6053.0,974.0,2022-02-24,116900.0,2022.0
61408,for_sale,4.0,2.0,0.18,West Hartford,Connecticut,6119.0,1540.0,2001-10-26,245000.0,2001.0
61411,for_sale,4.0,2.0,0.28,Newington,Connecticut,6111.0,1442.0,,229900.0,
61413,for_sale,4.0,3.0,0.38,Wethersfield,Connecticut,6109.0,2016.0,1974-09-03,394900.0,1974.0
61415,for_sale,2.0,2.0,0.18,West Hartford,Connecticut,6110.0,1397.0,2013-02-28,292500.0,2013.0
61418,for_sale,3.0,2.0,0.31,West Hartford,Connecticut,6107.0,1556.0,,389900.0,
61422,for_sale,4.0,2.0,0.26,Berlin,Connecticut,6037.0,1758.0,2015-08-13,335000.0,2015.0
61425,for_sale,2.0,2.0,,Cromwell,Connecticut,6416.0,1218.0,,194900.0,
61428,for_sale,3.0,2.0,0.15,Meriden,Connecticut,6450.0,1152.0,2009-06-26,239900.0,2009.0
61432,for_sale,2.0,1.0,0.38,Portland,Connecticut,6480.0,1150.0,2011-10-25,256500.0,2011.0
61433,for_sale,4.0,3.0,0.24,West Hartford,Connecticut,6107.0,2340.0,2014-09-15,625000.0,2014.0
61437,for_sale,1.0,1.0,0.19,Middlefield,Connecticut,6481.0,530.0,2021-12-06,129900.0,2021.0
61438,for_sale,4.0,2.0,0.11,Middletown,Connecticut,6457.0,1944.0,2005-08-04,178900.0,2005.0
61440,for_sale,3.0,2.0,0.72,Wethersfield,Connecticut,6109.0,2046.0,,389900.0,
61443,for_sale,4.0,3.0,0.44,Middletown,Connecticut,6457.0,2036.0,,350000.0,
61444,for_sale,3.0,2.0,0.34,Cromwell,Connecticut,6416.0,1632.0,1987-06-26,260000.0,1987.0
61448,for_sale,3.0,3.0,0.12,East Hampton,Connecticut,6424.0,2340.0,2008-01-28,549900.0,2008.0
61449,for_sale,3.0,3.0,1.88,Wallingford,Connecticut,6492.0,2411.0,1996-08-20,579900.0,1996.0
61451,for_sale,2.0,2.0,0.17,New Britain,Connecticut,6053.0,891.0,2002-08-05,215900.0,2002.0
61453,for_sale,,,2.53,East Hampton,Connecticut,6424.0,,,99000.0,
61457,for_sale,,,2.24,East Hampton,Connecticut,6424.0,,,79500.0,
61458,for_sale,1.0,2.0,,Cromwell,Connecticut,6416.0,750.0,2003-06-26,122000.0,2003.0
61459,for_sale,3.0,2.0,0.21,Wethersfield,Connecticut,6109.0,1267.0,2019-03-28,264900.0,2019.0
61461,for_sale,4.0,5.0,0.3,West Hartford,Connecticut,6107.0,2000.0,,399000.0,
61464,for_sale,3.0,2.0,0.14,Newington,Connecticut,6111.0,1350.0,,279900.0,
61470,for_sale,3.0,2.0,0.11,Meriden,Connecticut,6451.0,1277.0,2019-04-25,252000.0,2019.0
61473,for_sale,3.0,2.0,0.15,New Britain,Connecticut,6053.0,1142.0,2021-12-17,259900.0,2021.0
61475,for_sale,,,0.4,Portland,Connecticut,6480.0,,,79900.0,
61479,for_sale,2.0,2.0,0.08,Hartford,Connecticut,6106.0,850.0,2022-02-03,100000.0,2022.0
61480,for_sale,4.0,2.0,0.16,Meriden,Connecticut,6450.0,1252.0,2004-01-05,169900.0,2004.0
61482,for_sale,3.0,3.0,1.75,Durham,Connecticut,6422.0,2564.0,,429000.0,
61489,for_sale,3.0,2.0,0.17,New Britain,Connecticut,6052.0,1756.0,2013-04-10,229000.0,2013.0
61491,for_sale,3.0,3.0,,Farmington,Connecticut,6032.0,1849.0,2002-07-08,429900.0,2002.0
61498,for_sale,4.0,2.0,0.28,West Hartford,Connecticut,6119.0,1814.0,2010-05-27,449900.0,2010.0
61500,for_sale,14.0,6.0,0.14,New Britain,Connecticut,6051.0,6771.0,,725000.0,
61502,for_sale,4.0,2.0,0.22,West Hartford,Connecticut,6110.0,1512.0,2005-07-01,279900.0,2005.0
61514,for_sale,6.0,2.0,4.78,Middlefield,Connecticut,6481.0,2430.0,,479500.0,
61522,for_sale,3.0,4.0,2.0,Haddam,Connecticut,6438.0,2799.0,2017-12-27,900000.0,2017.0
61523,for_sale,3.0,2.0,0.71,Rocky Hill,Connecticut,6067.0,1470.0,,234900.0,
61524,for_sale,2.0,1.0,0.23,Middlefield,Connecticut,6455.0,1024.0,2004-12-14,225000.0,2004.0
61525,for_sale,4.0,3.0,0.5,New Britain,Connecticut,6052.0,2610.0,1988-03-22,395000.0,1988.0
61526,for_sale,3.0,2.0,0.39,New Britain,Connecticut,6053.0,1094.0,,175000.0,
61530,for_sale,3.0,2.0,0.64,Glastonbury,Connecticut,6033.0,1636.0,,320000.0,
61532,for_sale,2.0,2.0,,Cromwell,Connecticut,6416.0,1365.0,2009-09-28,189900.0,2009.0
61537,for_sale,3.0,1.0,0.17,Newington,Connecticut,6111.0,1256.0,,269900.0,
61538,for_sale,4.0,3.0,3.84,East Hampton,Connecticut,6424.0,2521.0,2008-06-19,474000.0,2008.0
61543,for_sale,5.0,4.0,1.01,Portland,Connecticut,6480.0,3445.0,,519900.0,
61548,for_sale,2.0,2.0,0.23,Newington,Connecticut,6111.0,1148.0,2003-02-27,250000.0,2003.0
61552,for_sale,2.0,2.0,0.28,Meriden,Connecticut,6450.0,1232.0,2021-12-03,259900.0,2021.0
61553,for_sale,3.0,1.0,0.4,Newington,Connecticut,6111.0,1196.0,2020-03-30,280000.0,2020.0
61555,for_sale,3.0,2.0,0.18,Hartford,Connecticut,6114.0,1378.0,1994-11-07,259999.0,1994.0
61560,for_sale,5.0,4.0,2.1,Haddam,Connecticut,6441.0,4014.0,2015-12-22,950000.0,2015.0
61563,for_sale,3.0,2.0,0.44,Meriden,Connecticut,6450.0,2417.0,,385000.0,
61567,for_sale,8.0,4.0,0.29,Hartford,Connecticut,6114.0,5428.0,2002-05-09,442000.0,2002.0
61574,for_sale,4.0,3.0,3.23,Marlborough,Connecticut,6447.0,5974.0,1994-03-18,1495000.0,1994.0
61584,for_sale,3.0,2.0,0.62,West Hartford,Connecticut,6107.0,1952.0,,399900.0,
61587,for_sale,3.0,2.0,0.1,Newington,Connecticut,6111.0,1430.0,2007-03-23,259900.0,2007.0
61588,for_sale,3.0,3.0,0.47,Middletown,Connecticut,6457.0,1488.0,1999-10-12,319999.0,1999.0
61589,for_sale,2.0,2.0,0.55,Berlin,Connecticut,6037.0,1238.0,2004-06-16,349900.0,2004.0
61591,for_sale,3.0,3.0,0.12,New Britain,Connecticut,6051.0,3261.0,,224900.0,
61592,for_sale,3.0,1.0,0.13,Hartford,Connecticut,6106.0,1268.0,2004-05-10,200000.0,2004.0
61595,for_sale,2.0,3.0,,Berlin,Connecticut,6037.0,1811.0,2011-06-27,339900.0,2011.0
61603,for_sale,,,0.41,Cromwell,Connecticut,6416.0,,,99900.0,
61604,for_sale,,,6.22,Cromwell,Connecticut,6416.0,,,199900.0,
61605,for_sale,3.0,3.0,0.18,Rocky Hill,Connecticut,6067.0,1708.0,2010-12-16,285000.0,2010.0
61608,for_sale,3.0,2.0,0.43,Middletown,Connecticut,6457.0,1311.0,2005-07-01,169000.0,2005.0
61613,for_sale,4.0,2.0,0.14,New Britain,Connecticut,6053.0,1539.0,2021-12-23,254900.0,2021.0
61615,for_sale,3.0,2.0,1.9,Middletown,Connecticut,6457.0,930.0,2018-11-08,218500.0,2018.0
61616,for_sale,4.0,3.0,1.22,Rocky Hill,Connecticut,6067.0,2592.0,2002-07-12,425000.0,2002.0
61617,for_sale,2.0,4.0,,Glastonbury,Connecticut,6073.0,1470.0,2008-06-30,299900.0,2008.0
61621,for_sale,4.0,3.0,4.24,Colchester,Connecticut,6415.0,2528.0,2015-07-21,625000.0,2015.0
61628,for_sale,3.0,2.0,0.54,Haddam,Connecticut,6441.0,1312.0,,389000.0,
61630,for_sale,2.0,3.0,,Farmington,Connecticut,6032.0,1243.0,,230000.0,
61632,for_sale,4.0,3.0,1.0,Haddam,Connecticut,6441.0,2816.0,2021-03-23,525000.0,2021.0
61634,for_sale,4.0,3.0,0.24,West Hartford,Connecticut,6107.0,1798.0,2016-08-04,360000.0,2016.0
61637,for_sale,7.0,3.0,0.26,New Britain,Connecticut,6052.0,4488.0,2019-08-26,395000.0,2019.0
61638,for_sale,4.0,5.0,1.02,West Hartford,Connecticut,6107.0,2917.0,2016-04-11,625000.0,2016.0
61639,for_sale,3.0,2.0,1.08,Glastonbury,Connecticut,6033.0,1992.0,2013-01-28,1900000.0,2013.0
61641,for_sale,6.0,2.0,0.15,Middletown,Connecticut,6457.0,2024.0,2020-09-10,329900.0,2020.0
61647,for_sale,1.0,1.0,0.29,East Haddam,Connecticut,6469.0,1327.0,1988-03-14,164900.0,1988.0
61654,for_sale,2.0,3.0,0.46,New Britain,Connecticut,6053.0,1998.0,,365000.0,
61660,for_sale,4.0,3.0,0.34,Newington,Connecticut,6111.0,2338.0,,299000.0,
61661,for_sale,4.0,2.0,0.48,Middletown,Connecticut,6457.0,2110.0,,274900.0,
61666,for_sale,,,1.41,Portland,Connecticut,6480.0,,1994-07-22,99500.0,1994.0
61668,for_sale,2.0,1.0,,Rocky Hill,Connecticut,6067.0,984.0,1994-08-01,139900.0,1994.0
61671,for_sale,3.0,2.0,0.11,Middlefield,Connecticut,6455.0,980.0,,265000.0,
61672,for_sale,3.0,2.0,0.23,Wethersfield,Connecticut,6109.0,1782.0,,324900.0,
61674,for_sale,3.0,1.0,0.42,Wethersfield,Connecticut,6109.0,1096.0,2022-02-03,270000.0,2022.0
61677,for_sale,4.0,3.0,0.15,Hartford,Connecticut,6106.0,1460.0,,265000.0,
61678,for_sale,8.0,4.0,0.25,New Britain,Connecticut,6053.0,2072.0,2019-04-26,350000.0,2019.0
61680,for_sale,,,1.04,Cromwell,Connecticut,6416.0,,2006-11-20,125000.0,2006.0
61701,for_sale,3.0,1.0,0.15,Middletown,Connecticut,6457.0,1080.0,2018-09-14,179900.0,2018.0
61702,for_sale,4.0,2.0,0.84,Glastonbury,Connecticut,6033.0,2346.0,2019-09-06,409900.0,2019.0
61704,for_sale,3.0,2.0,0.32,Meriden,Connecticut,6450.0,1296.0,2007-06-26,219900.0,2007.0
61707,for_sale,1.0,1.0,,Cromwell,Connecticut,6416.0,720.0,2008-06-30,110000.0,2008.0
61708,for_sale,4.0,2.0,0.24,West Hartford,Connecticut,6119.0,1961.0,2017-12-20,439900.0,2017.0
61709,for_sale,4.0,3.0,0.5,Berlin,Connecticut,6037.0,1996.0,1997-05-19,469900.0,1997.0
61715,for_sale,2.0,2.0,0.32,Durham,Connecticut,6422.0,948.0,,209900.0,
61716,for_sale,3.0,2.0,0.54,East Hampton,Connecticut,6424.0,1456.0,,245000.0,
61719,for_sale,3.0,3.0,0.26,Berlin,Connecticut,6037.0,1248.0,,279900.0,
61721,for_sale,3.0,3.0,0.11,Newington,Connecticut,6111.0,1488.0,2004-11-30,280000.0,2004.0
61722,for_sale,2.0,2.0,0.46,Rocky Hill,Connecticut,6067.0,1194.0,2014-12-24,219900.0,2014.0
61724,for_sale,3.0,3.0,0.59,Portland,Connecticut,6480.0,1852.0,2015-04-27,319000.0,2015.0
61725,for_sale,4.0,3.0,1.7,Haddam,Connecticut,6441.0,1964.0,2021-03-09,387000.0,2021.0
61727,for_sale,7.0,3.0,0.94,East Hampton,Connecticut,6424.0,3958.0,,359900.0,
61728,for_sale,2.0,2.0,,Middletown,Connecticut,6457.0,950.0,,150000.0,
61731,for_sale,2.0,1.0,,New Britain,Connecticut,6051.0,851.0,,75000.0,
61732,for_sale,6.0,4.0,0.18,New Britain,Connecticut,6053.0,2736.0,,319900.0,
61737,for_sale,2.0,1.0,0.14,Wethersfield,Connecticut,6109.0,792.0,2019-08-30,199000.0,2019.0
61738,for_sale,4.0,2.0,0.1,West Hartford,Connecticut,6119.0,2694.0,2007-10-10,419000.0,2007.0
61740,for_sale,5.0,5.0,0.59,West Hartford,Connecticut,6107.0,3985.0,2003-02-28,775000.0,2003.0
61743,for_sale,3.0,1.0,0.18,Middletown,Connecticut,6457.0,1435.0,2019-08-19,259900.0,2019.0
61745,for_sale,3.0,2.0,0.17,Wethersfield,Connecticut,6109.0,1416.0,2016-08-16,250000.0,2016.0
61746,for_sale,1.0,1.0,,Middletown,Connecticut,6457.0,670.0,,125000.0,
61753,for_sale,4.0,2.0,0.27,New Britain,Connecticut,6053.0,1524.0,,199000.0,
61754,for_sale,2.0,1.0,0.06,Hartford,Connecticut,6106.0,850.0,1989-04-24,100000.0,1989.0
61756,for_sale,2.0,1.0,0.04,Hartford,Connecticut,6106.0,850.0,1993-05-26,100000.0,1993.0
61757,for_sale,2.0,1.0,0.03,Hartford,Connecticut,6106.0,850.0,2020-08-28,100000.0,2020.0
61758,for_sale,3.0,1.0,0.76,Meriden,Connecticut,6450.0,1152.0,2015-09-18,199900.0,2015.0
61759,for_sale,2.0,1.0,0.03,Hartford,Connecticut,6106.0,850.0,,100000.0,
61761,for_sale,4.0,2.0,0.19,Hartford,Connecticut,6106.0,1456.0,2007-12-24,249900.0,2007.0
61762,for_sale,3.0,3.0,4.81,Haddam,Connecticut,6424.0,2306.0,,500000.0,
61768,for_sale,2.0,2.0,,Newington,Connecticut,6106.0,1220.0,2000-07-13,195000.0,2000.0
61772,for_sale,3.0,3.0,,Cromwell,Connecticut,6416.0,1744.0,2014-11-07,244125.0,2014.0
61776,for_sale,2.0,2.0,,Cromwell,Connecticut,6416.0,1050.0,1996-09-03,164900.0,1996.0
61779,for_sale,6.0,3.0,0.18,New Britain,Connecticut,6051.0,4188.0,2007-12-28,299000.0,2007.0
61792,for_sale,6.0,4.0,1.82,Cromwell,Connecticut,6416.0,3184.0,2011-06-08,679900.0,2011.0
61796,for_sale,3.0,1.0,1.0,Haddam,Connecticut,6441.0,1040.0,1993-01-19,255000.0,1993.0
61798,for_sale,2.0,1.0,0.34,East Haddam,Connecticut,6469.0,968.0,1998-08-12,199900.0,1998.0
61801,for_sale,3.0,4.0,,Cromwell,Connecticut,6416.0,1832.0,2008-09-11,209000.0,2008.0
61804,for_sale,2.0,2.0,,Cromwell,Connecticut,6416.0,979.0,2011-10-18,144900.0,2011.0
61806,for_sale,3.0,1.0,0.23,New Britain,Connecticut,6053.0,1152.0,,162217.0,
61812,for_sale,3.0,2.0,0.11,Meriden,Connecticut,6450.0,1291.0,2021-09-24,204900.0,2021.0
61814,for_sale,2.0,2.0,0.28,Portland,Connecticut,6480.0,1190.0,2021-08-09,399900.0,2021.0
61819,for_sale,9.0,9.0,18.78,Haddam,Connecticut,6438.0,7275.0,,2450000.0,
61823,for_sale,4.0,3.0,0.24,Newington,Connecticut,6111.0,2058.0,2022-02-09,359900.0,2022.0
61827,for_sale,6.0,4.0,0.14,Hartford,Connecticut,6114.0,3436.0,,349900.0,
61832,for_sale,,,0.07,Glastonbury,Connecticut,6033.0,1068.0,2007-05-31,400000.0,2007.0
61837,for_sale,2.0,1.0,0.25,East Haddam,Connecticut,6469.0,783.0,2000-05-01,85000.0,2000.0
61846,for_sale,4.0,3.0,0.44,Middletown,Connecticut,6457.0,2462.0,2021-11-12,389900.0,2021.0
61852,for_sale,4.0,3.0,0.62,Cromwell,Connecticut,6416.0,2664.0,2018-11-13,625000.0,2018.0
61853,for_sale,3.0,3.0,0.45,Middletown,Connecticut,6457.0,2256.0,2016-07-29,390000.0,2016.0
61874,for_sale,2.0,2.0,,West Hartford,Connecticut,6110.0,948.0,,279900.0,
61875,for_sale,9.0,3.0,0.16,Hartford,Connecticut,6106.0,3534.0,2010-08-25,279000.0,2010.0
61880,for_sale,3.0,3.0,0.16,Newington,Connecticut,6111.0,1212.0,,139000.0,
61881,for_sale,2.0,2.0,0.17,Wethersfield,Connecticut,6109.0,786.0,2011-06-13,169900.0,2011.0
61883,for_sale,2.0,1.0,0.43,East Haddam,Connecticut,6423.0,912.0,2007-10-29,220000.0,2007.0
61885,for_sale,3.0,3.0,0.97,Middletown,Connecticut,6457.0,2332.0,,329900.0,
61886,for_sale,3.0,2.0,,Cromwell,Connecticut,6416.0,1494.0,2021-11-29,199900.0,2021.0
61888,for_sale,3.0,4.0,1.67,Haddam,Connecticut,6438.0,1566.0,2004-12-09,450000.0,2004.0
61891,for_sale,2.0,2.0,,Cromwell,Connecticut,6416.0,1057.0,2005-10-03,129900.0,2005.0
61892,for_sale,2.0,1.0,0.24,Rocky Hill,Connecticut,6067.0,840.0,2005-09-02,199900.0,2005.0
61894,for_sale,2.0,2.0,0.31,Wethersfield,Connecticut,6109.0,1258.0,2008-08-13,260000.0,2008.0
61895,for_sale,3.0,3.0,0.16,Newington,Connecticut,6111.0,1590.0,1996-08-01,289999.0,1996.0
61899,for_sale,5.0,2.0,0.13,New Britain,Connecticut,6051.0,1976.0,1988-03-07,237900.0,1988.0
61901,for_sale,2.0,3.0,,Cromwell,Connecticut,6416.0,1320.0,2015-03-12,235000.0,2015.0
61903,for_sale,2.0,2.0,,Glastonbury,Connecticut,6033.0,1018.0,2010-03-26,229000.0,2010.0
61905,for_sale,4.0,3.0,0.24,West Hartford,Connecticut,6107.0,2646.0,,674900.0,
61906,for_sale,2.0,2.0,0.18,Portland,Connecticut,6480.0,1173.0,,296000.0,
61910,for_sale,5.0,6.0,1.29,Middlefield,Connecticut,6455.0,4303.0,,819000.0,
61913,for_sale,8.0,3.0,0.14,Hartford,Connecticut,6114.0,3719.0,2004-11-16,339900.0,2004.0
61915,for_sale,9.0,3.0,0.16,New Britain,Connecticut,6051.0,3479.0,2014-04-15,345000.0,2014.0
61918,for_sale,3.0,3.0,0.45,Rocky Hill,Connecticut,6067.0,2114.0,,425000.0,
61933,for_sale,2.0,1.0,0.51,Portland,Connecticut,6480.0,594.0,2008-11-20,179900.0,2008.0
61934,for_sale,4.0,3.0,3.0,Haddam,Connecticut,6441.0,3107.0,,594500.0,
61937,for_sale,3.0,2.0,0.5,Cromwell,Connecticut,6416.0,1581.0,,299900.0,
61939,for_sale,2.0,2.0,,Portland,Connecticut,6480.0,1856.0,,299900.0,
61941,for_sale,4.0,2.0,0.11,Middletown,Connecticut,6457.0,1473.0,2000-11-20,229900.0,2000.0
61951,for_sale,4.0,2.0,0.19,West Hartford,Connecticut,6107.0,2160.0,,425000.0,
61952,for_sale,2.0,1.0,0.19,Portland,Connecticut,6480.0,1128.0,2019-04-01,225000.0,2019.0
61954,for_sale,3.0,3.0,0.52,East Hartford,Connecticut,6118.0,1400.0,2004-07-30,289900.0,2004.0
61957,for_sale,3.0,2.0,0.31,Meriden,Connecticut,6450.0,1040.0,2013-11-14,259900.0,2013.0
61962,for_sale,3.0,2.0,0.23,Newington,Connecticut,6111.0,2065.0,2004-09-29,379000.0,2004.0
61966,for_sale,3.0,2.0,0.49,Wethersfield,Connecticut,6109.0,1344.0,2001-04-16,324900.0,2001.0
61967,for_sale,7.0,3.0,0.12,Meriden,Connecticut,6450.0,2008.0,,259900.0,
61977,for_sale,3.0,3.0,,Cromwell,Connecticut,6416.0,1520.0,1990-07-30,230000.0,1990.0
61990,for_sale,3.0,2.0,0.35,Middletown,Connecticut,6457.0,1694.0,2020-12-07,299000.0,2020.0
62000,for_sale,4.0,4.0,0.63,Wethersfield,Connecticut,6109.0,2756.0,2005-06-02,450000.0,2005.0
62005,for_sale,2.0,3.0,0.2,East Haddam,Connecticut,6469.0,1510.0,,449900.0,
62010,for_sale,,,0.16,West Hartford,Connecticut,6119.0,3948.0,2012-12-31,499900.0,2012.0
62022,for_sale,3.0,2.0,0.16,New Britain,Connecticut,6051.0,936.0,1996-02-05,179900.0,1996.0
62033,for_sale,3.0,3.0,0.31,West Hartford,Connecticut,6107.0,2120.0,1991-11-07,425000.0,1991.0
62035,for_sale,3.0,3.0,1.1,Middletown,Connecticut,6457.0,2095.0,,599000.0,
62036,for_sale,3.0,3.0,0.22,West Hartford,Connecticut,6107.0,1635.0,2018-12-03,359000.0,2018.0
62039,for_sale,4.0,4.0,0.29,New Britain,Connecticut,6052.0,2260.0,2014-12-18,335000.0,2014.0
62047,for_sale,9.0,3.0,0.26,New Britain,Connecticut,6051.0,3273.0,,449900.0,
62048,for_sale,6.0,2.0,0.17,New Britain,Connecticut,6051.0,2288.0,2018-04-19,319000.0,2018.0
62057,for_sale,3.0,2.0,,Cromwell,Connecticut,6416.0,1448.0,2016-12-14,209900.0,2016.0
62067,for_sale,3.0,1.0,0.14,New Britain,Connecticut,6053.0,1058.0,2018-11-20,184900.0,2018.0
62081,for_sale,5.0,5.0,0.56,Wethersfield,Connecticut,6109.0,3952.0,1996-01-17,749000.0,1996.0
62086,for_sale,1.0,1.0,,Glastonbury,Connecticut,6033.0,611.0,2008-04-22,125000.0,2008.0
62088,for_sale,4.0,3.0,0.62,West Hartford,Connecticut,6107.0,2595.0,,639900.0,
62091,for_sale,3.0,3.0,0.49,Berlin,Connecticut,6037.0,1570.0,2006-08-01,429000.0,2006.0
62099,for_sale,2.0,1.0,0.72,East Hampton,Connecticut,6424.0,864.0,2012-09-11,175000.0,2012.0
62110,for_sale,3.0,2.0,0.21,Newington,Connecticut,6111.0,1419.0,1999-08-18,310000.0,1999.0
