,Unnamed: 0,bed,bath,acre_lot,zip_code,house_size,prev_sold_date,price,prev_sold_year,zip_code_str,latitude,longitude,county
54,2077,2.0,2.0,1.58,6074.0,1040.0,2019-07-30,339900.0,2019,06074,41.83809,-72.577836,5
55,2255,3.0,2.0,0.46,6074.0,2080.0,2022-01-04,368000.0,2022,06074,41.83809,-72.577836,5
56,6750,4.0,3.0,0.92,6074.0,3123.0,2019-02-25,669000.0,2019,06074,41.83809,-72.577836,5
57,6752,4.0,3.0,1.2,6074.0,2553.0,2020-07-28,449900.0,2020,06074,41.83809,-72.577836,5
58,31,3.0,2.0,5.88,6071.0,1152.0,2017-01-03,89900.0,2017,06071,41.992633,-72.453725,3
59,903,3.0,2.0,0.63,6071.0,1166.0,2021-10-25,249525.0,2021,06071,41.992633,-72.453725,3
60,1091,3.0,2.0,1.06,6071.0,1778.0,2018-04-03,330000.0,2018,06071,41.992633,-72.453725,3
61,1183,3.0,3.0,0.98,6071.0,1404.0,2019-07-09,349900.0,2019,06071,41.992633,-72.453725,3
62,35,3.0,2.0,1.05,6029.0,1152.0,2019-06-12,134500.0,2019,06029,41.914149,-72.445568,3
63,731,4.0,2.0,0.48,6029.0,2500.0,2016-07-11,219900.0,2016,06029,41.914149,-72.445568,3
64,794,3.0,2.0,0.96,6029.0,1152.0,2021-03-08,127500.0,2021,06029,41.914149,-72.445568,3
65,865,4.0,3.0,1.34,6029.0,2850.0,2021-11-17,629900.0,2021,06029,41.914149,-72.445568,3
66,885,4.0,2.0,0.69,6029.0,1470.0,2017-12-18,279900.0,2017,06029,41.914149,-72.445568,3
67,915,2.0,2.0,0.17,6029.0,816.0,2018-04-16,160000.0,2018,06029,41.914149,-72.445568,3
68,952,4.0,2.0,1.43,6029.0,1758.0,2021-03-04,349900.0,2021,06029,41.914149,-72.445568,3
69,976,6.0,3.0,0.38,6029.0,3528.0,2019-10-02,319900.0,2019,06029,41.914149,-72.445568,3
70,1007,3.0,3.0,2.26,6029.0,2284.0,2017-11-14,569900.0,2017,06029,41.914149,-72.445568,3
71,1020,3.0,2.0,0.93,6029.0,1028.0,2021-11-10,259900.0,2021,06029,41.914149,-72.445568,3
72,1077,6.0,4.0,1.45,6029.0,2432.0,2019-03-11,329900.0,2019,06029,41.914149,-72.445568,3
73,1078,3.0,2.0,1.86,6029.0,1152.0,2017-05-08,111000.0,2017,06029,41.914149,-72.445568,3
74,1230,3.0,2.0,0.94,6029.0,1939.0,2021-06-16,469900.0,2021,06029,41.914149,-72.445568,3
75,1301,4.0,4.0,0.96,6029.0,3127.0,2016-11-14,695000.0,2016,06029,41.914149,-72.445568,3
76,1454,4.0,2.0,0.69,6029.0,1575.0,2021-06-07,294999.0,2021,06029,41.914149,-72.445568,3
77,83,3.0,2.0,1.39,6098.0,1152.0,2020-12-16,64000.0,2020,06098,41.956189,-73.086364,2
78,132,2.0,1.0,0.16,6098.0,500.0,2017-10-16,169900.0,2017,06098,41.956189,-73.086364,2
79,138,3.0,1.0,0.14,6098.0,1170.0,2021-04-29,279000.0,2021,06098,41.956189,-73.086364,2
80,177,2.0,1.0,0.43,6098.0,720.0,2019-08-30,189000.0,2019,06098,41.956189,-73.086364,2
81,218,5.0,2.0,0.28,6098.0,2500.0,2020-11-06,249500.0,2020,06098,41.956189,-73.086364,2
82,248,3.0,2.0,2.59,6098.0,1606.0,2017-10-27,349900.0,2017,06098,41.956189,-73.086364,2
83,88,3.0,2.0,1.19,6026.0,1152.0,2017-09-06,125000.0,2017,06026,41.929719,-72.745378,1
84,230,3.0,2.0,0.48,6026.0,1470.0,2019-04-30,279900.0,2019,06026,41.929719,-72.745378,1
85,251,3.0,2.0,0.34,6026.0,1512.0,2016-07-28,295000.0,2016,06026,41.929719,-72.745378,1
86,1542,3.0,2.0,0.47,6026.0,1368.0,2018-04-11,250000.0,2018,06026,41.929719,-72.745378,1
87,4709,3.0,2.0,0.39,6026.0,1228.0,2017-06-16,274900.0,2017,06026,41.929719,-72.745378,1
88,4710,4.0,3.0,1.05,6026.0,2618.0,2021-03-12,559900.0,2021,06026,41.929719,-72.745378,1
89,91,4.0,3.0,3.35,6063.0,2626.0,2022-01-04,556000.0,2022,06063,41.925197,-72.971286,2
90,150,3.0,3.0,6.92,6063.0,2462.0,2022-01-04,493000.0,2022,06063,41.925197,-72.971286,2
91,201,3.0,4.0,3.75,6063.0,3482.0,2017-12-12,539900.0,2017,06063,41.925197,-72.971286,2
92,208,4.0,3.0,2.11,6063.0,2626.0,2022-01-04,569000.0,2022,06063,41.925197,-72.971286,2
93,99,5.0,4.0,2.06,6078.0,3323.0,2018-07-02,539000.0,2018,06078,41.991611,-72.651744,3
94,267,3.0,2.0,0.35,6078.0,1864.0,2021-12-01,359800.0,2021,06078,41.991611,-72.651744,3
