,bed,bath,acre_lot,zip_code,house_size,prev_sold_date,price
1978,3.0,1.0,0.28,6118.0,1338.0,2016-11-08,239900.0
1980,3.0,2.0,0.23,6118.0,1217.0,2022-01-27,249900.0
1982,3.0,2.0,0.29,6118.0,1067.0,2019-03-25,249000.0
1987,2.0,2.0,0.17,6033.0,1152.0,2019-07-01,212000.0
1997,3.0,2.0,0.14,6226.0,1781.0,2017-12-22,199000.0
2000,4.0,4.0,3.4,6249.0,3018.0,2017-10-20,495000.0
2002,3.0,2.0,0.24,6118.0,1687.0,2021-11-29,274900.0
2010,7.0,4.0,0.1,6106.0,2616.0,2020-07-21,299900.0
2013,3.0,2.0,0.08,6106.0,3168.0,2019-01-03,295000.0
2017,4.0,1.0,0.3,6108.0,1900.0,2017-03-31,237900.0
2028,3.0,2.0,0.29,6117.0,1248.0,2016-03-23,320000.0
2029,5.0,4.0,0.41,6107.0,3514.0,2021-01-26,799900.0
2040,6.0,2.0,0.24,6120.0,2552.0,2021-02-26,250000.0
2044,3.0,2.0,0.4,6117.0,1772.0,2019-04-30,310000.0
2052,3.0,2.0,0.26,6226.0,1306.0,2017-06-13,235000.0
2058,6.0,4.0,0.21,6105.0,3337.0,2018-05-17,399900.0
2059,2.0,1.0,0.17,6114.0,666.0,2020-10-14,85000.0
2062,5.0,3.0,0.21,6119.0,2579.0,2019-04-08,450000.0
2073,4.0,4.0,0.9,6117.0,3323.0,2017-12-19,839000.0
2077,2.0,2.0,1.58,6074.0,1040.0,2019-07-30,339900.0
2081,2.0,1.0,0.2,6118.0,792.0,2018-05-16,185000.0
2089,4.0,3.0,0.92,6002.0,2620.0,2019-07-23,324900.0
2091,3.0,2.0,0.17,6095.0,1615.0,2019-01-16,239999.0
2092,4.0,3.0,5.6,6237.0,3306.0,2021-12-02,660000.0
2094,3.0,3.0,0.33,6117.0,1997.0,2022-01-18,488888.0
2095,3.0,1.0,0.21,6118.0,1338.0,2021-09-17,249900.0
2097,4.0,2.0,0.22,6118.0,1400.0,2016-10-21,150000.0
2105,2.0,1.0,0.17,6118.0,850.0,2020-05-28,129000.0
2107,3.0,2.0,0.97,6118.0,1323.0,2017-08-15,259900.0
2113,3.0,3.0,0.25,6117.0,1574.0,2018-06-06,359900.0
2116,4.0,5.0,0.48,6117.0,4000.0,2019-09-30,1195000.0
2117,3.0,2.0,0.1,6120.0,1152.0,2021-12-15,19900.0
2123,2.0,2.0,0.17,6250.0,946.0,2016-08-18,189900.0
2124,3.0,2.0,0.27,6226.0,804.0,2018-03-23,225000.0
2128,2.0,1.0,0.34,6002.0,1025.0,2020-06-10,160000.0
2131,4.0,2.0,0.19,6108.0,1392.0,2021-10-18,279900.0
2154,4.0,2.0,0.38,6108.0,1440.0,2021-11-29,289000.0
2157,2.0,2.0,0.31,6117.0,1432.0,2021-12-01,324900.0
2159,3.0,2.0,0.22,6095.0,1604.0,2016-11-22,284900.0
2163,7.0,2.0,0.15,6120.0,2600.0,2020-07-06,250000.0
2165,3.0,3.0,0.17,6250.0,1782.0,2017-06-02,329900.0
2169,2.0,1.0,0.15,6108.0,1155.0,2016-11-21,219900.0
2170,3.0,1.0,0.6,6118.0,1562.0,2017-03-17,225000.0
2171,3.0,2.0,0.26,6095.0,1288.0,2018-11-26,259000.0
2174,3.0,2.0,0.35,6095.0,1600.0,2017-12-22,299900.0
2181,3.0,4.0,0.35,6117.0,2016.0,2019-09-11,440000.0
2182,3.0,2.0,0.17,6002.0,984.0,2018-01-09,210000.0
2184,4.0,3.0,0.21,6107.0,2343.0,2016-07-11,474900.0
2189,2.0,1.0,0.2,6119.0,1105.0,2016-07-07,295000.0
2205,1.0,1.0,0.17,6103.0,546.0,2016-12-27,145000.0
2207,4.0,1.0,0.19,6118.0,1152.0,2021-12-20,229000.0
2208,2.0,1.0,0.29,6119.0,1112.0,2017-07-05,289900.0
2220,4.0,4.0,1.07,6033.0,3144.0,2019-06-28,625000.0
2241,3.0,2.0,0.16,6120.0,3284.0,2021-05-06,294900.0
2250,2.0,1.0,0.23,6002.0,984.0,2019-12-11,199900.0
2254,6.0,3.0,0.12,6106.0,4005.0,2021-07-02,360000.0
2255,3.0,2.0,0.46,6074.0,2080.0,2022-01-04,368000.0
2259,3.0,2.0,0.33,6066.0,1152.0,2021-07-21,29900.0
2275,3.0,3.0,3.81,6018.0,1601.0,2017-05-22,425000.0
2281,3.0,2.0,0.46,6795.0,1338.0,2018-05-30,305000.0
2282,1.0,1.0,0.5,6751.0,674.0,2018-03-15,342900.0
2285,4.0,3.0,1.48,6759.0,2904.0,2020-10-28,685000.0
2290,3.0,2.0,1.44,6763.0,1152.0,2018-03-14,65000.0
2311,3.0,3.0,0.23,6018.0,1510.0,2021-10-12,288500.0
2361,4.0,3.0,1.6,6795.0,3763.0,2018-06-29,579900.0
2375,4.0,3.0,4.0,6759.0,2920.0,2019-05-20,825000.0
2381,3.0,3.0,0.17,6759.0,1440.0,2019-03-29,235000.0
2390,3.0,2.0,3.31,6787.0,1152.0,2021-05-06,129900.0
2391,3.0,2.0,1.1,6750.0,1447.0,2018-12-04,349900.0
2418,3.0,2.0,0.48,6798.0,1539.0,2021-01-05,374000.0
2426,4.0,2.0,9.5,6031.0,2529.0,2016-08-16,825000.0
2428,5.0,4.0,3.41,6763.0,3020.0,2020-07-09,1500000.0
2429,3.0,4.0,0.89,6759.0,4394.0,2016-08-11,1850000.0
2434,4.0,3.0,2.91,6754.0,3544.0,2017-08-28,899000.0
2438,1.0,1.0,0.27,6751.0,888.0,2020-08-07,289900.0
2446,3.0,3.0,0.93,6756.0,2804.0,2016-06-17,644900.0
2448,3.0,2.0,0.58,6779.0,1152.0,2020-06-12,149900.0
2457,3.0,1.0,0.41,6795.0,1743.0,2017-12-11,205000.0
2458,3.0,2.0,0.37,6791.0,1123.0,2016-05-24,239000.0
2464,3.0,2.0,2.7,6751.0,2134.0,2021-08-31,475000.0
2466,2.0,1.0,0.28,6795.0,1256.0,2021-08-17,299900.0
2470,3.0,2.0,0.28,6795.0,2336.0,2021-03-18,374800.0
2471,3.0,2.0,4.83,6031.0,2252.0,2021-04-28,725000.0
2482,6.0,5.0,0.96,6756.0,2865.0,2020-08-28,675000.0
2487,3.0,2.0,0.32,6795.0,1152.0,2021-10-04,359900.0
2497,3.0,4.0,2.14,6751.0,3631.0,2021-02-19,1275000.0
2505,3.0,2.0,5.63,6754.0,1352.0,2019-06-04,399000.0
2507,5.0,3.0,0.91,6756.0,1648.0,2020-09-14,595000.0
2515,3.0,2.0,0.57,6031.0,1142.0,2020-05-04,369000.0
2516,3.0,3.0,1.52,6750.0,2100.0,2018-06-05,499000.0
2517,3.0,2.0,0.69,6795.0,1536.0,2016-08-31,349900.0
2520,3.0,1.0,0.17,6795.0,1300.0,2018-08-01,199900.0
2522,3.0,3.0,1.5,6759.0,1874.0,2017-05-25,464000.0
2524,4.0,4.0,1.92,6795.0,2455.0,2019-11-25,563900.0
2527,2.0,2.0,0.17,6795.0,1144.0,2017-12-18,239900.0
2535,1.0,1.0,0.37,6795.0,660.0,2016-01-28,134000.0
2537,3.0,3.0,2.87,6759.0,1392.0,2020-04-07,399900.0
2540,3.0,2.0,1.83,6759.0,1912.0,2022-01-03,499000.0
2546,3.0,3.0,0.39,6795.0,1778.0,2016-08-31,359900.0
2549,3.0,2.0,0.76,6795.0,1192.0,2018-09-17,339900.0
2553,3.0,2.0,0.26,6795.0,1040.0,2016-12-05,269900.0
2554,3.0,2.0,0.56,6795.0,1596.0,2018-11-20,325000.0
2557,3.0,3.0,2.07,6039.0,1460.0,2020-09-09,825000.0
2567,3.0,2.0,0.62,6787.0,1596.0,2021-11-29,324900.0
2573,2.0,1.0,2.0,6759.0,952.0,2020-11-10,285500.0
2575,3.0,3.0,1.84,6778.0,1560.0,2021-07-23,449900.0
2576,5.0,3.0,2.0,6759.0,2364.0,2021-04-13,599000.0
2581,3.0,1.0,0.31,6795.0,936.0,2017-08-14,249900.0
2583,4.0,4.0,0.87,6756.0,1548.0,2021-06-01,515000.0
2585,3.0,2.0,2.1,6787.0,1818.0,2020-07-28,315000.0
2586,6.0,2.0,0.17,6790.0,1613.0,2020-10-09,160000.0
2587,3.0,1.0,0.26,6795.0,988.0,2017-09-18,229900.0
2589,2.0,3.0,0.17,6795.0,1192.0,2017-05-22,235000.0
2590,3.0,3.0,9.23,6798.0,4415.0,2019-05-24,749000.0
2591,6.0,3.0,0.15,6790.0,1566.0,2020-02-10,179000.0
2624,6.0,4.0,0.2,6051.0,2060.0,2019-02-01,345000.0
2625,6.0,4.0,0.2,6051.0,2060.0,2019-02-01,349000.0
2649,3.0,2.0,3.8,6118.0,1152.0,2019-06-04,250000.0
2650,3.0,2.0,2.06,6422.0,1152.0,2021-07-21,125000.0
2663,3.0,3.0,0.17,6037.0,1428.0,2018-06-04,370000.0
2666,3.0,3.0,0.14,6053.0,2051.0,2018-09-19,317900.0
2687,3.0,2.0,0.63,6109.0,1152.0,2017-06-15,145000.0
2716,5.0,4.0,0.39,6052.0,2728.0,2018-04-27,279000.0
2731,3.0,2.0,0.92,6472.0,1248.0,2018-05-25,319900.0
2734,3.0,3.0,3.1,6037.0,1350.0,2020-10-13,399900.0
2741,2.0,2.0,0.17,6457.0,1025.0,2020-05-05,160000.0
2754,4.0,2.0,0.23,6037.0,1114.0,2016-01-27,229000.0
2757,2.0,2.0,0.34,6450.0,1294.0,2017-12-18,315900.0
2761,3.0,1.0,0.13,6053.0,1172.0,2018-12-10,199900.0
2763,4.0,2.0,0.2,6114.0,2686.0,2021-01-15,289900.0
2770,3.0,2.0,4.04,6424.0,1152.0,2017-06-07,74900.0
2772,2.0,1.0,0.14,6051.0,950.0,2017-10-10,155000.0
2775,2.0,2.0,0.17,6067.0,1245.0,2017-04-18,269900.0
2781,2.0,1.0,0.17,6457.0,880.0,2017-12-04,97500.0
2782,3.0,2.0,0.25,6106.0,1732.0,2021-11-09,234900.0
2784,3.0,2.0,0.22,6109.0,1196.0,2017-03-31,269900.0
2793,2.0,2.0,0.17,6450.0,932.0,2016-09-26,129900.0
2800,3.0,1.0,0.23,6480.0,946.0,2021-08-19,179900.0
2801,3.0,2.0,0.17,6114.0,1682.0,2020-02-13,240000.0
2802,2.0,2.0,0.17,6416.0,1218.0,2016-08-02,195900.0
2807,3.0,2.0,0.67,6033.0,1150.0,2019-10-31,340000.0
2808,4.0,3.0,0.28,6451.0,1319.0,2021-02-25,309900.0
2822,3.0,2.0,2.3,6073.0,1152.0,2018-12-28,450000.0
2832,2.0,1.0,0.17,6110.0,865.0,2020-08-19,224900.0
2837,2.0,1.0,0.17,6051.0,780.0,2018-08-31,89000.0
2843,2.0,1.0,0.17,6438.0,1180.0,2018-09-05,187500.0
2846,4.0,5.0,0.79,6117.0,3407.0,2016-06-16,875000.0
2848,3.0,3.0,0.19,6450.0,2100.0,2021-04-16,379000.0
2849,3.0,1.0,0.41,6457.0,1014.0,2021-11-08,280000.0
2856,3.0,2.0,0.21,6450.0,1449.0,2020-12-22,284900.0
2866,2.0,2.0,0.17,6457.0,1190.0,2019-02-20,99900.0
2867,3.0,2.0,0.18,6111.0,1442.0,2016-10-17,210000.0
2880,2.0,2.0,0.17,6450.0,960.0,2016-08-30,134900.0
2886,3.0,3.0,2.39,6424.0,1998.0,2020-12-21,474900.0
2887,2.0,2.0,0.26,6109.0,801.0,2021-09-10,224900.0
2888,3.0,2.0,0.14,6119.0,1324.0,2017-10-03,279900.0
2893,2.0,2.0,0.17,6450.0,1056.0,2021-02-25,129000.0
2895,3.0,2.0,0.34,6107.0,1470.0,2021-11-05,379900.0
2898,3.0,2.0,0.32,6109.0,1421.0,2016-03-23,379900.0
2899,7.0,3.0,0.17,6051.0,3277.0,2019-06-17,349900.0
2900,3.0,2.0,0.39,6033.0,1152.0,2019-12-24,154900.0
2908,4.0,1.0,0.16,6114.0,1544.0,2018-10-01,219900.0
2920,3.0,2.0,0.14,6106.0,1344.0,2018-12-10,209900.0
2924,3.0,2.0,9.76,6480.0,1152.0,2020-06-02,185000.0
2927,2.0,2.0,0.17,6053.0,1024.0,2019-08-14,169900.0
2933,2.0,3.0,0.66,6469.0,1694.0,2016-08-29,429000.0
2942,4.0,3.0,3.1,6437.0,3107.0,2016-07-01,775000.0
2948,6.0,3.0,0.17,6051.0,4184.0,2018-11-14,350000.0
2952,4.0,3.0,0.18,6424.0,1701.0,2021-04-19,330000.0
2953,3.0,2.0,0.33,6109.0,1519.0,2016-07-29,324000.0
2960,2.0,1.0,0.17,6457.0,709.0,2017-02-10,95000.0
2964,3.0,2.0,0.66,6424.0,1296.0,2021-11-30,249000.0
2966,3.0,1.0,0.09,6457.0,1040.0,2020-04-14,164000.0
2970,3.0,2.0,0.13,6052.0,1152.0,2019-09-25,49000.0
2971,1.0,2.0,0.17,6107.0,1414.0,2016-11-10,269900.0
2973,3.0,3.0,1.39,6424.0,2888.0,2021-04-19,499000.0
2982,3.0,3.0,0.23,6111.0,1672.0,2019-12-02,320000.0
2989,3.0,2.0,0.22,6111.0,1360.0,2019-10-16,335900.0
2992,4.0,2.0,0.16,6107.0,1382.0,2019-06-10,260000.0
2994,3.0,2.0,0.28,6052.0,1867.0,2017-07-18,304900.0
2998,3.0,2.0,0.33,6450.0,1224.0,2016-01-15,285000.0
3009,2.0,2.0,0.29,6457.0,1008.0,2021-04-01,239900.0
3010,3.0,3.0,0.16,6451.0,1273.0,2020-08-07,275000.0
3012,2.0,2.0,0.36,6107.0,1589.0,2021-01-05,379900.0
3021,2.0,1.0,0.2,6457.0,1050.0,2017-11-20,207500.0
3030,3.0,2.0,0.26,6107.0,1724.0,2021-04-01,379900.0
3035,4.0,2.0,0.14,6450.0,1752.0,2020-12-15,259000.0
3036,5.0,5.0,1.13,6469.0,3386.0,2017-08-29,337500.0
3039,4.0,3.0,2.7,6415.0,1925.0,2016-12-28,369900.0
3049,3.0,2.0,0.17,6109.0,1525.0,2018-02-21,285000.0
3060,3.0,2.0,0.19,6107.0,1881.0,2021-03-05,649900.0
3063,4.0,2.0,0.16,6037.0,1923.0,2019-07-01,349000.0
3065,3.0,1.0,0.43,6415.0,960.0,2017-12-20,229900.0
3068,3.0,1.0,0.25,6111.0,1208.0,2019-07-01,245000.0
3069,3.0,2.0,0.17,6416.0,1744.0,2022-01-11,264900.0
3074,3.0,2.0,0.25,6111.0,1352.0,2017-08-17,339900.0
3075,3.0,3.0,0.29,6480.0,1776.0,2021-01-19,319900.0
3076,4.0,2.0,0.45,6051.0,1792.0,2017-09-08,249000.0
3084,2.0,2.0,0.7,6073.0,908.0,2020-05-04,250000.0
3088,4.0,2.0,0.22,6114.0,1568.0,2019-02-04,214900.0
3090,3.0,3.0,0.34,6032.0,2090.0,2022-01-18,559900.0
3094,4.0,3.0,0.78,6469.0,2350.0,2021-12-28,485700.0
3096,4.0,3.0,0.5,6457.0,2832.0,2018-02-26,515000.0
3097,4.0,3.0,2.16,6424.0,2655.0,2021-03-08,424900.0
3098,3.0,3.0,0.4,6032.0,1605.0,2018-06-26,325000.0
3100,3.0,2.0,0.55,6109.0,1773.0,2018-05-01,339000.0
3102,2.0,3.0,0.17,6033.0,1260.0,2020-11-30,234900.0
3104,3.0,2.0,0.18,6111.0,1134.0,2020-05-07,235000.0
3105,3.0,2.0,0.22,6109.0,1236.0,2021-06-04,279900.0
3110,4.0,2.0,0.13,6106.0,1644.0,2016-12-12,249900.0
3113,3.0,2.0,0.18,6450.0,1312.0,2019-12-31,259900.0
3123,3.0,3.0,0.33,6457.0,1740.0,2021-05-03,349900.0
3129,3.0,2.0,0.26,6480.0,1572.0,2016-01-29,249900.0
3131,3.0,3.0,0.35,6457.0,1518.0,2021-06-14,349900.0
3132,4.0,2.0,0.34,6457.0,1932.0,2017-05-26,334900.0
3137,2.0,2.0,0.17,6067.0,1262.0,2018-06-01,214900.0
3138,4.0,2.0,0.28,6053.0,1701.0,2016-07-29,299900.0
3142,3.0,2.0,0.35,6415.0,1044.0,2021-11-16,283995.0
3143,5.0,3.0,0.24,6457.0,1958.0,2021-01-25,285000.0
3146,4.0,3.0,8.08,6037.0,2799.0,2018-06-11,510000.0
3147,3.0,2.0,0.2,6052.0,2240.0,2020-10-02,299900.0
3152,4.0,3.0,0.84,6111.0,2300.0,2020-08-28,479900.0
3160,2.0,1.0,1.84,6443.0,1248.0,2019-05-17,335000.0
3163,4.0,2.0,0.15,6109.0,1294.0,2017-08-30,289000.0
3164,4.0,3.0,0.94,6422.0,2848.0,2021-11-04,469900.0
3166,3.0,2.0,0.8,6457.0,1236.0,2018-09-18,339900.0
3169,3.0,2.0,0.84,6033.0,1200.0,2020-04-13,425000.0
3170,3.0,2.0,0.18,6114.0,2392.0,2021-09-08,299900.0
3172,2.0,2.0,0.16,6051.0,1152.0,2021-01-06,192000.0
3174,3.0,3.0,0.92,6424.0,1965.0,2018-02-12,339000.0
3176,1.0,1.0,0.17,6037.0,856.0,2018-01-11,159000.0
3178,3.0,3.0,0.18,6109.0,1778.0,2021-12-28,379900.0
3181,5.0,3.0,0.15,6051.0,2777.0,2021-12-14,300000.0
3183,6.0,3.0,0.15,6051.0,2777.0,2021-12-14,300000.0
3188,3.0,1.0,0.25,6109.0,1272.0,2017-07-06,235000.0
3189,3.0,2.0,0.22,6110.0,1510.0,2018-04-23,259900.0
3199,4.0,3.0,0.17,6110.0,2041.0,2018-01-10,395000.0
3205,6.0,2.0,0.28,6053.0,2318.0,2021-08-24,325000.0
3209,3.0,2.0,0.19,6111.0,1056.0,2018-11-16,325000.0
3212,3.0,1.0,0.08,6106.0,1216.0,2018-02-14,160000.0
3215,3.0,2.0,0.37,6457.0,1536.0,2016-11-21,235000.0
3219,2.0,3.0,0.17,6067.0,1328.0,2018-10-16,224900.0
3221,2.0,2.0,0.18,6109.0,1572.0,2019-07-11,290000.0
3223,3.0,1.0,0.21,6040.0,1314.0,2017-07-25,264900.0
3224,3.0,3.0,0.61,6109.0,1316.0,2021-12-13,379900.0
3228,3.0,2.0,0.28,6107.0,1268.0,2021-10-01,399900.0
3231,3.0,1.0,0.29,6118.0,1058.0,2016-07-07,199000.0
3242,5.0,4.0,0.24,6119.0,2536.0,2019-02-06,549000.0
3244,3.0,2.0,0.24,6109.0,1373.0,2017-03-30,299999.0
3246,4.0,2.0,0.14,6119.0,1592.0,2017-10-03,325000.0
3247,7.0,3.0,0.15,6051.0,3453.0,2017-04-17,284900.0
3251,4.0,2.0,0.59,6073.0,1972.0,2018-11-06,399999.0
3269,3.0,2.0,0.14,6111.0,1016.0,2021-11-19,275000.0
3273,3.0,3.0,0.22,6107.0,2475.0,2021-08-24,585000.0
3284,1.0,1.0,0.17,6457.0,670.0,2019-09-10,129900.0
3286,3.0,2.0,0.26,6109.0,1405.0,2022-01-28,310000.0
3288,3.0,2.0,0.14,6051.0,2184.0,2020-03-27,365000.0
3289,3.0,3.0,0.17,6111.0,2176.0,2020-05-04,379900.0
3290,3.0,3.0,0.11,6455.0,2076.0,2017-09-12,575000.0
3291,3.0,2.0,0.13,6051.0,1152.0,2021-09-20,39600.0
3293,3.0,2.0,0.2,6110.0,1266.0,2021-11-19,324900.0
3297,3.0,4.0,0.18,6119.0,1846.0,2017-06-02,399900.0
3299,6.0,2.0,0.17,6114.0,2752.0,2016-02-23,309000.0
3307,4.0,1.0,0.17,6457.0,1328.0,2021-11-08,174900.0
3311,5.0,2.0,0.08,6457.0,1760.0,2021-12-01,184900.0
3314,4.0,3.0,0.5,6416.0,2076.0,2017-12-11,424900.0
3317,3.0,2.0,0.3,6111.0,1153.0,2021-10-13,274900.0
3323,3.0,3.0,0.92,6073.0,1499.0,2017-05-19,249900.0
3326,2.0,2.0,0.12,6492.0,1400.0,2017-12-15,275000.0
3330,2.0,1.0,0.17,6416.0,938.0,2018-06-29,135000.0
3331,3.0,2.0,0.38,6053.0,1238.0,2021-08-23,279900.0
3336,4.0,2.0,0.22,6053.0,1382.0,2020-08-03,220000.0
3337,1.0,1.0,0.17,6416.0,713.0,2021-08-02,119900.0
3342,3.0,2.0,0.26,6053.0,1092.0,2019-12-19,249900.0
3343,2.0,2.0,0.17,6067.0,1060.0,2021-11-15,189900.0
3345,3.0,2.0,0.33,6450.0,990.0,2017-06-27,239000.0
3348,3.0,2.0,1.76,6415.0,1008.0,2019-05-01,230000.0
3350,4.0,3.0,0.71,6073.0,2364.0,2019-05-01,520000.0
3354,2.0,2.0,1.0,6457.0,1920.0,2017-05-01,349900.0
3355,3.0,2.0,0.45,6416.0,1107.0,2016-09-08,329900.0
3361,2.0,2.0,0.17,6416.0,1368.0,2017-07-25,174900.0
3363,3.0,1.0,0.27,6053.0,1391.0,2019-06-10,220000.0
3371,2.0,1.0,0.08,6457.0,857.0,2021-11-23,161000.0
3373,4.0,2.0,0.13,6106.0,1075.0,2019-03-13,190000.0
3376,3.0,4.0,2.07,6438.0,3475.0,2019-12-06,799000.0
3377,3.0,2.0,0.28,6450.0,1238.0,2017-02-01,229900.0
3378,3.0,2.0,0.17,6110.0,1330.0,2017-06-22,269900.0
3380,3.0,2.0,0.18,6109.0,1260.0,2018-12-03,249900.0
3381,3.0,3.0,0.42,6107.0,2209.0,2018-04-11,449900.0
3389,2.0,1.0,0.17,6053.0,974.0,2022-02-24,116900.0
3400,1.0,1.0,0.19,6481.0,530.0,2021-12-06,129900.0
3411,3.0,2.0,0.21,6109.0,1267.0,2019-03-28,264900.0
3414,3.0,2.0,0.11,6451.0,1277.0,2019-04-25,252000.0
3415,3.0,2.0,0.15,6053.0,1142.0,2021-12-17,259900.0
3417,2.0,2.0,0.08,6106.0,850.0,2022-02-03,100000.0
3426,3.0,4.0,2.0,6438.0,2799.0,2017-12-27,900000.0
3437,2.0,2.0,0.28,6450.0,1232.0,2021-12-03,259900.0
3438,3.0,1.0,0.4,6111.0,1196.0,2020-03-30,280000.0
3455,4.0,2.0,0.14,6053.0,1539.0,2021-12-23,254900.0
3456,3.0,2.0,1.9,6457.0,930.0,2018-11-08,218500.0
3462,4.0,3.0,1.0,6441.0,2816.0,2021-03-23,525000.0
3463,4.0,3.0,0.24,6107.0,1798.0,2016-08-04,360000.0
3465,4.0,5.0,1.02,6107.0,2917.0,2016-04-11,625000.0
3467,6.0,2.0,0.15,6457.0,2024.0,2020-09-10,329900.0
3476,3.0,1.0,0.42,6109.0,1096.0,2022-02-03,270000.0
3480,3.0,1.0,0.15,6457.0,1080.0,2018-09-14,179900.0
3481,4.0,2.0,0.84,6033.0,2346.0,2019-09-06,409900.0
3484,4.0,2.0,0.24,6119.0,1961.0,2017-12-20,439900.0
3492,4.0,3.0,1.7,6441.0,1964.0,2021-03-09,387000.0
3497,2.0,1.0,0.14,6109.0,792.0,2019-08-30,199000.0
3500,3.0,1.0,0.18,6457.0,1435.0,2019-08-19,259900.0
3501,3.0,2.0,0.17,6109.0,1416.0,2016-08-16,250000.0
3506,2.0,1.0,0.03,6106.0,850.0,2020-08-28,100000.0
3521,3.0,2.0,0.11,6450.0,1291.0,2021-09-24,204900.0
3522,2.0,2.0,0.28,6480.0,1190.0,2021-08-09,399900.0
3524,4.0,3.0,0.24,6111.0,2058.0,2022-02-09,359900.0
3528,4.0,3.0,0.44,6457.0,2462.0,2021-11-12,389900.0
3529,4.0,3.0,0.62,6416.0,2664.0,2018-11-13,625000.0
3530,3.0,3.0,0.45,6457.0,2256.0,2016-07-29,390000.0
3537,3.0,2.0,0.17,6416.0,1494.0,2021-11-29,199900.0
3558,2.0,1.0,0.19,6480.0,1128.0,2019-04-01,225000.0
3565,3.0,2.0,0.35,6457.0,1694.0,2020-12-07,299000.0
3572,3.0,3.0,0.22,6107.0,1635.0,2018-12-03,359000.0
3575,6.0,2.0,0.17,6051.0,2288.0,2018-04-19,319000.0
3576,3.0,2.0,0.17,6416.0,1448.0,2016-12-14,209900.0
3577,3.0,1.0,0.14,6053.0,1058.0,2018-11-20,184900.0
3587,3.0,3.0,0.86,6424.0,1488.0,2016-12-13,349900.0
3593,3.0,2.0,2.54,6422.0,1834.0,2021-11-10,424900.0
3603,4.0,3.0,0.17,6037.0,1969.0,2016-07-29,425000.0
3608,4.0,4.0,0.21,6069.0,1680.0,2020-12-18,425000.0
3625,3.0,2.0,11.2,6069.0,1152.0,2017-12-05,275000.0
3626,4.0,2.0,4.14,6069.0,1785.0,2017-11-01,449500.0
3630,5.0,3.0,1.3,6069.0,3428.0,2021-06-16,850000.0
3631,2.0,1.0,0.3,6757.0,893.0,2020-06-15,329900.0
3636,4.0,3.0,1.55,6237.0,2622.0,2020-09-22,519900.0
3637,3.0,3.0,1.6,6237.0,2207.0,2020-09-22,499900.0
3695,3.0,3.0,1.2,6280.0,1404.0,2016-09-20,299900.0
3700,3.0,2.0,8.53,6249.0,1290.0,2021-08-12,369900.0
3707,3.0,1.0,1.01,6249.0,1006.0,2018-08-27,230000.0
3714,3.0,2.0,0.22,6249.0,864.0,2017-12-22,219900.0
3721,2.0,2.0,0.17,6415.0,1352.0,2017-09-18,224900.0
3733,2.0,2.0,0.17,6415.0,1239.0,2019-12-13,319900.0
3757,3.0,3.0,0.45,6277.0,2128.0,2020-02-10,469900.0
3762,3.0,3.0,3.75,6241.0,2796.0,2020-09-02,500000.0
3763,3.0,1.0,0.23,6260.0,912.0,2021-09-22,239000.0
3769,4.0,4.0,3.01,6260.0,3230.0,2017-06-01,525000.0
3773,2.0,2.0,0.17,6277.0,480.0,2019-07-22,349000.0
3797,3.0,1.0,0.78,6239.0,1550.0,2021-04-12,280000.0
3798,4.0,3.0,1.91,6354.0,2888.0,2020-01-13,415000.0
3803,3.0,3.0,0.99,6241.0,1777.0,2017-04-13,330000.0
3809,2.0,1.0,0.63,6354.0,1092.0,2016-09-20,239900.0
3811,3.0,1.0,0.94,6377.0,1152.0,2021-08-30,259625.0
3815,3.0,3.0,2.95,6384.0,2000.0,2021-03-29,599000.0
3820,3.0,3.0,6.2,6241.0,2550.0,2020-06-16,695000.0
3822,2.0,2.0,0.43,6384.0,1152.0,2017-05-30,679900.0
3823,3.0,1.0,0.91,6239.0,1144.0,2021-10-19,315000.0
3824,3.0,2.0,2.3,6377.0,1470.0,2018-07-02,399900.0
3825,2.0,2.0,5.0,6384.0,1032.0,2019-11-06,282500.0
3827,3.0,4.0,1.84,6384.0,1761.0,2019-01-15,330000.0
3829,3.0,1.0,0.71,6239.0,1051.0,2020-09-01,257500.0
3833,3.0,3.0,0.27,6354.0,1368.0,2021-02-04,335000.0
3834,3.0,2.0,0.26,6384.0,1040.0,2021-08-09,299900.0
3843,3.0,1.0,0.28,6355.0,936.0,2019-03-08,289000.0
3845,4.0,3.0,0.47,6379.0,2902.0,2019-09-26,750000.0
3846,6.0,4.0,0.09,6378.0,2870.0,2017-11-01,1699000.0
3853,3.0,2.0,3.16,6379.0,1152.0,2021-04-21,114900.0
3864,3.0,3.0,0.23,6359.0,1786.0,2017-09-20,357900.0
3866,3.0,2.0,1.95,6359.0,1152.0,2021-09-14,109500.0
3867,3.0,2.0,1.77,6359.0,1152.0,2021-07-21,109500.0
3868,3.0,2.0,1.86,6359.0,1152.0,2021-07-21,109500.0
3875,2.0,2.0,0.37,6379.0,1442.0,2021-05-19,275000.0
3887,4.0,2.0,0.23,6359.0,1075.0,2018-07-20,265000.0
3888,2.0,1.0,0.73,6379.0,1187.0,2019-10-25,329000.0
3902,3.0,3.0,0.35,6339.0,1248.0,2019-02-11,265000.0
3903,4.0,4.0,3.07,6359.0,1568.0,2020-06-30,375000.0
3904,3.0,2.0,0.35,6339.0,1560.0,2021-10-05,279900.0
3906,4.0,3.0,0.4,6339.0,1028.0,2016-05-19,265000.0
3909,4.0,3.0,0.94,6378.0,2821.0,2017-07-26,699000.0
