,Unnamed: 0,bed,bath,acre_lot,zip_code,house_size,prev_sold_date,price,prev_sold_year,zip_code_str,latitude,longitude,county
55,693,3.0,2.0,0.42,18324.0,1728.0,2021-01-14,229900.0,2021,018324,41.158143,-75.000689,19
56,695,4.0,3.0,0.31,18324.0,2448.0,2021-07-29,325900.0,2021,018324,41.158143,-75.000689,19
57,696,6.0,3.0,0.4,18324.0,3384.0,2022-01-12,499900.0,2022,018324,41.158143,-75.000689,19
58,697,3.0,2.0,0.27,18324.0,1445.0,2019-10-09,280000.0,2019,018324,41.158143,-75.000689,19
59,729,3.0,2.0,0.38,18324.0,1428.0,2021-03-18,309000.0,2021,018324,41.158143,-75.000689,19
60,731,3.0,2.0,0.28,18324.0,1344.0,2021-01-04,218000.0,2021,018324,41.158143,-75.000689,19
61,736,3.0,3.0,0.41,18324.0,1846.0,2020-10-29,399000.0,2020,018324,41.158143,-75.000689,19
62,737,3.0,2.0,0.4,18324.0,1380.0,2018-11-16,179000.0,2018,018324,41.158143,-75.000689,19
63,37,3.0,2.0,0.85,18302.0,1509.0,2020-06-08,139995.0,2020,018302,41.09655,-75.111107,19
64,266,2.0,2.0,0.01,18302.0,1782.0,2017-08-08,119900.0,2017,018302,41.09655,-75.111107,19
65,270,3.0,2.0,0.78,18302.0,872.0,2021-04-16,189900.0,2021,018302,41.09655,-75.111107,19
66,272,3.0,1.0,0.25,18302.0,1408.0,2022-03-16,195000.0,2022,018302,41.09655,-75.111107,19
67,312,3.0,2.0,0.3,18302.0,1450.0,2021-07-29,189900.0,2021,018302,41.09655,-75.111107,19
68,326,2.0,1.0,0.29,18302.0,1364.0,2021-03-02,169900.0,2021,018302,41.09655,-75.111107,19
69,362,3.0,3.0,0.3,18302.0,3214.0,2017-08-08,299999.0,2017,018302,41.09655,-75.111107,19
70,397,3.0,3.0,0.68,18302.0,2240.0,2017-11-22,259999.0,2017,018302,41.09655,-75.111107,19
71,449,2.0,1.0,0.4,18302.0,1000.0,2021-05-17,145000.0,2021,018302,41.09655,-75.111107,19
72,477,3.0,2.0,0.45,18302.0,1980.0,2020-11-06,347000.0,2020,018302,41.09655,-75.111107,19
73,486,3.0,3.0,0.44,18302.0,1622.0,2016-04-07,259900.0,2016,018302,41.09655,-75.111107,19
74,493,3.0,3.0,0.52,18302.0,1811.0,2020-09-09,395000.0,2020,018302,41.09655,-75.111107,19
75,511,4.0,3.0,0.62,18302.0,2566.0,2016-03-16,419800.0,2016,018302,41.09655,-75.111107,19
76,521,3.0,4.0,0.24,18302.0,2129.0,2016-06-15,264900.0,2016,018302,41.09655,-75.111107,19
