,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price,prev_sold_year
631892,for_sale,3.0,2.0,0.27,Aston,Pennsylvania,19014.0,1836.0,2004-08-31,325000.0,2004.0
631962,for_sale,5.0,5.0,0.34,West Chester,Pennsylvania,19382.0,5536.0,2008-08-26,929000.0,2008.0
631963,for_sale,,,0.5,Upper Chichester,Pennsylvania,19061.0,,2009-02-23,179000.0,2009.0
631971,for_sale,3.0,5.0,0.04,West Chester,Pennsylvania,19382.0,2194.0,2018-03-20,509000.0,2018.0
631976,for_sale,3.0,2.0,0.05,Marcus Hook,Pennsylvania,19061.0,1110.0,,175000.0,
631983,for_sale,3.0,3.0,0.42,Kennett Square,Pennsylvania,19348.0,2422.0,2007-02-07,439000.0,2007.0
631986,for_sale,4.0,4.0,,Chadds Ford,Pennsylvania,19317.0,1858.0,2010-06-30,535000.0,2010.0
631991,for_sale,2.0,1.0,0.02,Marcus Hook,Pennsylvania,19061.0,972.0,,49900.0,
632009,for_sale,4.0,4.0,0.06,Kennett Square,Pennsylvania,19348.0,3159.0,2014-06-27,595000.0,2014.0
632012,for_sale,4.0,4.0,1.0,Glen Mills,Pennsylvania,19342.0,2991.0,2021-05-21,574000.0,2021.0
632022,for_sale,5.0,4.0,4.8,West Chester,Pennsylvania,19382.0,4222.0,2008-08-22,1000000.0,2008.0
632024,for_sale,4.0,3.0,0.37,West Chester,Pennsylvania,19382.0,3548.0,2012-12-20,675000.0,2012.0
632026,for_sale,5.0,3.0,1.0,West Chester,Pennsylvania,19382.0,2940.0,1998-04-09,640000.0,1998.0
632028,for_sale,4.0,3.0,0.28,West Chester,Pennsylvania,19382.0,2603.0,2004-08-03,639000.0,2004.0
632033,for_sale,5.0,7.0,5.02,Kennett Square,Pennsylvania,19348.0,9474.0,2011-03-14,2500000.0,2011.0
632051,for_sale,3.0,3.0,0.4,Boothwyn,Pennsylvania,19061.0,2004.0,2009-07-27,314900.0,2009.0
632056,for_sale,2.0,2.0,,Garnet Valley,Pennsylvania,19060.0,2053.0,,425000.0,
632063,for_sale,1.0,2.0,,Glen Mills,Pennsylvania,19342.0,695.0,2016-04-27,226000.0,2016.0
632066,for_sale,2.0,1.0,0.04,Marcus Hook,Pennsylvania,19061.0,756.0,1984-08-06,129900.0,1984.0
632068,for_sale,3.0,4.0,0.29,Chadds Ford,Pennsylvania,19317.0,3669.0,2019-06-20,746000.0,2019.0
632097,for_sale,3.0,3.0,,Upper Chichester,Pennsylvania,19061.0,1911.0,1999-02-04,399900.0,1999.0
632100,for_sale,3.0,4.0,0.06,West Chester,Pennsylvania,19382.0,3310.0,2002-08-05,489900.0,2002.0
632101,for_sale,4.0,3.0,1.5,Chadds Ford,Pennsylvania,19317.0,2072.0,2013-08-22,485000.0,2013.0
632103,for_sale,4.0,4.0,0.5,Kennett Square,Pennsylvania,19348.0,4652.0,2002-12-12,745000.0,2002.0
632104,for_sale,4.0,3.0,0.46,Kennett Square,Pennsylvania,19348.0,2436.0,1988-04-01,519900.0,1988.0
632105,for_sale,3.0,1.0,0.06,Linwood,Pennsylvania,19061.0,1080.0,2009-10-20,162212.0,2009.0
632109,for_sale,3.0,4.0,0.04,Kennett Square,Pennsylvania,19348.0,2643.0,,550000.0,
632110,for_sale,4.0,5.0,0.24,West Chester,Pennsylvania,19382.0,5000.0,2010-08-24,799000.0,2010.0
632111,for_sale,3.0,2.0,1.01,Aston,Pennsylvania,19014.0,1490.0,2009-11-06,419999.0,2009.0
632112,for_sale,4.0,3.0,0.23,West Chester,Pennsylvania,19382.0,4169.0,2008-10-21,795000.0,2008.0
632124,for_sale,3.0,3.0,0.16,Avondale,Pennsylvania,19311.0,3273.0,2005-02-16,449000.0,2005.0
632125,for_sale,4.0,3.0,0.27,Avondale,Pennsylvania,19311.0,4213.0,2013-07-15,589000.0,2013.0
632136,for_sale,3.0,3.0,,Boothwyn,Pennsylvania,19061.0,1832.0,1994-07-07,369000.0,1994.0
632138,for_sale,3.0,3.0,1.0,Kennett Square,Pennsylvania,19348.0,2344.0,1997-09-16,495000.0,1997.0
632143,for_sale,3.0,3.0,0.05,West Chester,Pennsylvania,19382.0,2128.0,2001-07-05,440000.0,2001.0
632148,for_sale,3.0,3.0,7.7,West Chester,Pennsylvania,19382.0,1668.0,1991-01-04,735000.0,1991.0
632153,for_sale,3.0,2.0,0.06,Kennett Square,Pennsylvania,19348.0,1296.0,2013-10-11,310000.0,2013.0
632156,for_sale,3.0,2.0,0.17,Kennett Square,Pennsylvania,19348.0,1344.0,1997-09-24,360000.0,1997.0
632171,for_sale,3.0,1.0,,Marcus Hook,Pennsylvania,19061.0,953.0,2018-07-26,240000.0,2018.0
632177,for_sale,4.0,3.0,0.29,Aston,Pennsylvania,19014.0,3735.0,2017-05-05,599500.0,2017.0
632181,for_sale,3.0,1.0,0.07,Marcus Hook,Pennsylvania,19061.0,1333.0,2021-07-27,218800.0,2021.0
632183,for_sale,3.0,2.0,5.3,Kennett Square,Pennsylvania,19348.0,1536.0,,475000.0,
632200,for_sale,4.0,4.0,,Kennett Square,Pennsylvania,19348.0,4231.0,,646900.0,
632201,for_sale,,,,Glen Mills,Pennsylvania,19342.0,,,449000.0,
632212,for_sale,3.0,2.0,,Chadds Ford,Pennsylvania,19317.0,1138.0,2012-10-23,195000.0,2012.0
632215,for_sale,2.0,1.0,0.15,Boothwyn,Pennsylvania,19061.0,1137.0,2021-05-07,199000.0,2021.0
632222,for_sale,4.0,4.0,0.03,Kennett Square,Pennsylvania,19348.0,3180.0,2017-06-02,525000.0,2017.0
632223,for_sale,2.0,1.0,0.05,Marcus Hook,Pennsylvania,19061.0,1398.0,2002-12-04,77900.0,2002.0
632227,for_sale,4.0,3.0,0.35,Boothwyn,Pennsylvania,19061.0,1996.0,2021-10-13,399000.0,2021.0
632231,for_sale,4.0,3.0,0.86,Chadds Ford,Pennsylvania,19317.0,3044.0,1990-07-26,569500.0,1990.0
632232,for_sale,4.0,3.0,1.0,Kennett Square,Pennsylvania,19348.0,2500.0,2014-09-30,599977.0,2014.0
632235,for_sale,4.0,4.0,1.0,West Chester,Pennsylvania,19382.0,5327.0,2007-10-24,725000.0,2007.0
632236,for_sale,2.0,3.0,,Garnet Valley,Pennsylvania,19060.0,2685.0,2017-12-07,525000.0,2017.0
632240,for_sale,4.0,4.0,1.4,Kennett Square,Pennsylvania,19348.0,4666.0,2009-01-29,899900.0,2009.0
632244,for_sale,3.0,3.0,0.06,Kennett Square,Pennsylvania,19348.0,4700.0,,692900.0,
632246,for_sale,3.0,3.0,,Kennett Square,Pennsylvania,19348.0,4061.0,,663900.0,
632278,for_sale,3.0,3.0,0.28,Kennett Square,Pennsylvania,19348.0,1788.0,2012-05-14,400000.0,2012.0
632281,for_sale,2.0,2.0,,Marcus Hook,Pennsylvania,19061.0,1250.0,2012-10-01,205000.0,2012.0
632286,for_sale,5.0,6.0,1.9,West Chester,Pennsylvania,19382.0,8800.0,2014-09-30,1750000.0,2014.0
632291,for_sale,5.0,4.0,2.0,Chadds Ford,Pennsylvania,19317.0,4150.0,,1199900.0,
632292,for_sale,4.0,4.0,2.55,Chadds Ford,Pennsylvania,19317.0,3950.0,,1135900.0,
632312,for_sale,2.0,1.0,,Glen Mills,Pennsylvania,19342.0,806.0,2016-03-28,160000.0,2016.0
632313,for_sale,3.0,3.0,0.12,West Chester,Pennsylvania,19382.0,2180.0,2004-06-21,475000.0,2004.0
632314,for_sale,4.0,3.0,0.19,Kennett Square,Pennsylvania,19348.0,3872.0,2019-08-21,495000.0,2019.0
632317,for_sale,3.0,2.0,0.14,Upper Chichester,Pennsylvania,19061.0,1505.0,2001-10-16,259900.0,2001.0
632325,for_sale,3.0,2.0,0.23,Chadds Ford,Pennsylvania,19317.0,1686.0,1984-10-17,500000.0,1984.0
632330,for_sale,4.0,2.0,0.49,Chadds Ford,Pennsylvania,19317.0,2100.0,2022-01-25,539000.0,2022.0
632333,for_sale,3.0,3.0,,West Chester,Pennsylvania,19382.0,2477.0,,812106.0,
632346,for_sale,4.0,4.0,0.99,Garnet Valley,Pennsylvania,19060.0,2883.0,2002-05-03,599900.0,2002.0
632348,for_sale,3.0,1.0,,Upper Chichester,Pennsylvania,19061.0,1568.0,1980-07-16,170000.0,1980.0
632367,for_sale,4.0,3.0,1.0,Chadds Ford,Pennsylvania,19317.0,3500.0,1989-07-01,675000.0,1989.0
632377,for_sale,2.0,1.0,0.32,Toughkenamon,Pennsylvania,19374.0,1016.0,1984-11-01,149900.0,1984.0
632384,for_sale,2.0,2.0,0.14,Avondale,Pennsylvania,19311.0,1563.0,2004-07-16,349900.0,2004.0
632388,for_sale,4.0,2.0,0.26,Boothwyn,Pennsylvania,19061.0,1904.0,1992-08-25,374927.0,1992.0
632394,for_sale,4.0,3.0,0.26,Boothwyn,Pennsylvania,19061.0,1890.0,1986-06-18,354900.0,1986.0
632401,for_sale,4.0,6.0,2.01,Chadds Ford,Pennsylvania,19317.0,6793.0,2007-06-06,1500000.0,2007.0
632406,for_sale,4.0,5.0,4.1,Chadds Ford,Pennsylvania,19317.0,6511.0,2001-10-10,1475000.0,2001.0
635777,for_sale,3.0,3.0,0.07,Ventnor Heights,Pennsylvania,8402.0,1800.0,,349000.0,
636873,for_sale,1.0,1.0,,Philadelphia,Pennsylvania,19103.0,665.0,,98115.0,
636874,for_sale,,1.0,,Philadelphia,Pennsylvania,19103.0,455.0,,79900.0,
636878,for_sale,3.0,2.0,0.02,Philadelphia,Pennsylvania,19124.0,1030.0,2007-01-03,159900.0,2007.0
636880,for_sale,3.0,3.0,0.02,Philadelphia,Pennsylvania,19122.0,1550.0,2006-02-02,529900.0,2006.0
636881,for_sale,3.0,1.0,0.02,Philadelphia,Pennsylvania,19133.0,1036.0,,80000.0,
636882,for_sale,2.0,2.0,0.02,Philadelphia,Pennsylvania,19134.0,1435.0,2021-06-08,250000.0,2021.0
636883,for_sale,2.0,1.0,0.02,Philadelphia,Pennsylvania,19140.0,730.0,,75000.0,
636884,for_sale,3.0,1.0,0.04,Sharon Hill,Pennsylvania,19079.0,1260.0,1990-01-03,139900.0,1990.0
636885,for_sale,3.0,1.0,0.03,Philadelphia,Pennsylvania,19138.0,1134.0,2012-02-24,190000.0,2012.0
636886,for_sale,3.0,2.0,0.03,Philadelphia,Pennsylvania,19151.0,1046.0,2008-12-04,164900.0,2008.0
636887,for_sale,3.0,2.0,0.04,Philadelphia,Pennsylvania,19143.0,1500.0,2022-02-23,474900.0,2022.0
636888,for_sale,4.0,2.0,0.11,Philadelphia,Pennsylvania,19111.0,1400.0,,315000.0,
636889,for_sale,4.0,2.0,0.02,Philadelphia,Pennsylvania,19104.0,,2022-01-28,1800000.0,2022.0
636890,for_sale,1.0,1.0,,Philadelphia,Pennsylvania,19130.0,744.0,2005-03-11,189000.0,2005.0
636891,for_sale,1.0,1.0,,Philadelphia,Pennsylvania,19103.0,697.0,,249900.0,
636892,for_sale,3.0,2.0,0.03,Philadelphia,Pennsylvania,19120.0,1230.0,1989-11-28,200000.0,1989.0
636893,for_sale,1.0,1.0,,Philadelphia,Pennsylvania,19147.0,667.0,2020-11-12,299900.0,2020.0
636894,for_sale,5.0,5.0,0.03,Philadelphia,Pennsylvania,19106.0,3800.0,2017-05-03,1475000.0,2017.0
636895,for_sale,,,0.02,Philadelphia,Pennsylvania,19145.0,,2016-09-07,80000.0,2016.0
636897,for_sale,2.0,2.0,0.02,Philadelphia,Pennsylvania,19146.0,992.0,2015-10-06,125000.0,2015.0
