,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price,prev_sold_year
34681,for_sale,2.0,2.0,1.4,Spencer,Massachusetts,1562.0,1225.0,,385000.0,
34683,for_sale,2.0,2.0,7.09,Spencer,Massachusetts,1562.0,1225.0,,385000.0,
34684,for_sale,2.0,2.0,3.24,Spencer,Massachusetts,1562.0,1225.0,,385000.0,
34687,for_sale,15.0,9.0,0.19,Worcester,Massachusetts,1604.0,14532.0,2004-04-27,1495000.0,2004.0
34692,for_sale,2.0,1.0,1.05,Charlton,Massachusetts,1507.0,1768.0,2005-08-30,290000.0,2005.0
34694,for_sale,3.0,2.0,43.0,Sturbridge,Massachusetts,1566.0,2228.0,,499900.0,
34699,for_sale,1.0,1.0,0.51,Oxford,Massachusetts,1537.0,790.0,,250000.0,
34700,for_sale,4.0,5.0,1.44,Spencer,Massachusetts,1562.0,4701.0,2001-07-17,950000.0,2001.0
34704,for_sale,5.0,2.0,0.34,Gardner,Massachusetts,1440.0,2430.0,,335000.0,
34705,for_sale,,,2.4,Charlton,Massachusetts,1507.0,,,84999.0,
34708,for_sale,4.0,2.0,0.23,Worcester,Massachusetts,1602.0,2016.0,1999-09-24,448999.0,1999.0
34710,for_sale,3.0,3.0,10.88,Auburn,Massachusetts,1501.0,2498.0,2002-03-15,779800.0,2002.0
34711,for_sale,,,0.46,Leicester,Massachusetts,1524.0,,,38000.0,
34715,for_sale,3.0,2.0,1.38,Oxford,Massachusetts,1540.0,1568.0,1992-06-30,465000.0,1992.0
34717,for_sale,18.0,8.0,0.21,Worcester,Massachusetts,1610.0,9868.0,,1349974.0,
34719,for_sale,10.0,6.0,0.57,Charlton,Massachusetts,1507.0,5208.0,,749000.0,
34723,for_sale,3.0,2.0,0.25,Auburn,Massachusetts,1501.0,1500.0,,475900.0,
34724,for_sale,1.0,1.0,0.16,Charlton,Massachusetts,1507.0,598.0,,120000.0,
34726,for_sale,3.0,2.0,0.12,Worcester,Massachusetts,1604.0,1225.0,2006-08-29,214200.0,2006.0
34727,for_sale,3.0,1.0,0.34,Leicester,Massachusetts,1611.0,1386.0,,229900.0,
